Heading,Link,Summary
Maternal language shapes infants cry melodies,http://timesofindia.indiatimes.com/home/science/Maternal-language-shapes-infants-cry-melodies/articleshow/53794421.cms,"LONDON: The crying of babies exhibits characteristic melodic patterns influenced typically by their mother's language, finds a study.During the last quarter of pregnancy, the babies get ample opportunity to become acquainted with their ""mother language.""The findings showed that neonates exhibit in their crying characteristic melodic patterns influenced by their environment, precisely by the language spoken by their mother, and that too even before they coo their first sounds or try out speech-like ""syllabic babbling"".""Building blocks for the development of the future language are acquired from the moment of birth, and not only when infants begin to babble, or to produce their first words,"" said Kathleen Wermke, professor at the University of Wurzburg in Germany.Further, the phenomenon seems to be especially apparent in tonal languages like Mandarink, China's official language, or Lamnso, the language of the Nso in Cameroon, where pitch and pitch fluctuation determine the meaning of words.If a pregnant woman speaks such complex tonal languages, it will show in the crying of their newborn infants.""The crying of neonates whose mothers speak a tonal language is characterised by a significantly higher melodic variation as compared to, for example, German neonates,"" Wermke added.For the study, the team examined 55 babies from China and 21 from Nso in Cameroon, and their cry utterances were recorded during their first days of life.The infants of the 'Nso' in Cameroon exhibited not only a significantly higher ""intra-utterance overall pitch variation"", the interval between the highest and the lowest tone, their short-term rise and fall of tones during a cry utterance was more intensive in comparison with the neonates of German-speaking mothers.""Their crying sounds more like chanting,"" Wermke noted.In addition, the study also highlights that neonates exhibit a high degree of cross-cultural universality in their crying.These results could even suggest that genetic factors are involved in the process in addition to external factors, the researchers said.""Of course, it remains undisputed that neonates are able to learn any language spoken in the world, no matter how complex it is,"" Wermke pointed out.The study also improved the possibility to identify early indicators that provide reliable information about any developmental disorders in this field at a very early stage, said the paper published in the the journals Speech, Language and Hearing and Journal of Voice."
NASA plans to hand over ISS to commercial firm,http://timesofindia.indiatimes.com/home/science/NASA-plans-to-hand-over-ISS-to-commercial-firm/articleshow/53812273.cms,"WASHINGTON: NASA is planning to hand over the control of the International Space Station (ISS) to a commercial company around the mid 2020s, the US space agency has said.""NASA's trying to develop economic development in low-earth orbit,"" said Bill Hill, NASA Deputy Associate Administrator for Exploration Systems Development.""Ultimately, our desire is to hand the space station over to either a commercial entity or some other commercial capability so that research can continue in low-Earth orbit,"" said Hill, speaking on a panel of NASA staff assembled to discuss the upcoming Mars mission.The timing fits with the end of the US government's current funding of the ISS programme, which was extended by Obama administration from its original deorbiting date of 2016 through 2020, 'Tech Crunch' reported.Operations were prolonged through 2024 to help give NASA a platform from which to run its near-Earth preparatory missions leading up to the ultimate manned mission to Mars.However, NASA did not specify any potential buyer.A new docking adapter is being put in place to support crew shuttle missions from Boeing and SpaceX, both of which are set to start shuttling personnel to the ISS in 2017.SpaceX has been running resupply missions for the space station and NASA since 2012, and has completed nine such missions to date."
Our bain carries out calculations without us being aware of it: Study,http://timesofindia.indiatimes.com/home/science/Our-bain-carries-out-calculations-without-us-being-aware-of-it-Study/articleshow/53907990.cms,"NEW DELHI: You may not be aware, but your brain can perform complicated calculations of probabilities very fast, something that you may not ever be able to do with a paper and pen. This emerges from a new study by Princeton University researchers that shows our brains can accurately track the likelihood of several different explanations for what we see around us. They traced these abilities to a region of the brain located just behind our eyes known as the orbitofrontal cortex. This work was published on July 27 in the Journal of Neuroscience.""Our brains are horrible at arithmetic. Our implicit computations are so much better than our explicit computations,"" said co-author Kenneth Norman, professor of psychology and PNI.First author Stephanie Chan, who earned her doctorate in neuroscience from Princeton in 2016, hypothesized that the brain keeps track of these possibilities in a way that is simpler than a comprehensive description of the situation, but more complex than a single explanation.""When I try to cross the street, I'm not actually analyzing every bit of the scene,"" said Yael Niv, an associate professor of psychology and the Princeton Neuroscience Institute (PNI) who co-authored the study. ""I'm constructing a narrative that I base my decision on, such as, 'That car is slowing down because of the red light.'""To study these implicit computations, the team tracked the brain activity of participants as they explored a virtual ""safari park"" split into four zones -- blue, green, pink and yellow. Each zone contained a different assortment of elephants, giraffes, hippos, lions and zebras. The task forced the brain to use previous observations of these animals to decide in which colored zones various arrangements of the animals were likely to be found.Participants were consistently able to correctly choose the more likely of the two zones. Participants' accuracy didn't suffer when choosing between two zones which were not the most likely overall, indicating that they could track the relative likelihood of all four zones.To find out where the brain performs this feat, the researchers had participants perform the task while undergoing functional magnetic resonance imaging (fMRI), which reveals the regions of the brain that are most active at a given time. The researchers expected the brain to track the situation as a series of four probabilities -- one for each zone -- so they looked for brain regions in which the pattern of activity changed together with the four probabilities.The best match for this search was the orbitofrontal cortex, a brain region implicated in carrying out complex plans, learning how a setting or situation has changed since last seen and high-order thinking. The findings refine the previous hypotheses that this region of the brain provides intellectual flexibility, Niv said. ""It's not just the flexibility area, it's your model of how the situation works,"" she said.Knowing when to change that model -- whether you're moving from zone-to-zone in a virtual safari, or place-to-place in the habitats of our evolutionary predecessors -- would have given our ancestors an advantage over animals that behave by the same rules in all situations. ""There's an adaptive advantage to having a brain that can say that the world works differently in different situations, but then you need to be able to figure out which area is relevant right now,"" Norman said. ""That's what the orbitofrontal cortex seems to do."""
Scientists develop new laser from jellyfish proteins,http://timesofindia.indiatimes.com/home/science/Scientists-develop-new-laser-from-jellyfish-proteins/articleshow/53797565.cms,"LONDON: Scientists have, for the first time, developed laser from fluorescent jellyfish proteins that were grown in bacteria.These lasers have the potential to be far more efficient and compact than conventional ones and could open up research avenues in quantum physics and optical computing, researchers said.The breakthrough represents a major advance in so-called polariton lasers, they said.By repurposing the fluorescent proteins that have revolutionised biomedical imaging, and by allowing scientists to monitor processes inside cells, the team created a polariton laser that operates at room temperature powered by nanosecond pulses - just billionths of a second.""Picosecond pulses of a suitable energy are about a thousandfold more difficult to make than nanosecond pulses, so it really simplifies making these polariton lasers quite significantly,"" said Malte Gather, a professor at the University of St Andrews in Scotland and one of the laser's inventors.Gather and colleagues from the University of Wurzburg and Dresden University of Technology in Germany, genetically engineered E coli bacteria to produce enhanced green fluorescent protein (eGFP), 'Live Science' reported.The researchers filled optical microcavities with this protein before subjecting them to ""optical pumping,"" where nanosecond flashes of light are used to bring the system up to the required energy to create laser light.After reaching the threshold for polariton lasing, pumping more energy into the device resulted in conventional lasing.This helps confirm that the first emission was due to polariton lasing, Gather said, which is something other approaches using organic materials have been unable to demonstrate so far.The research was published in the journal Science Advances."
ISRO to test scramjet engine on Sunday,http://timesofindia.indiatimes.com/home/science/ISRO-to-test-scramjet-engine-on-Sunday/articleshow/53887458.cms,"THIRUVANANTHAPURAM: The countdown to Indian Space Research Organisation (ISRO)'s Scramjet engine test launch is set to begin tonight.It will be launched on board the RH-560 sounding rocket on Sunday. Eventually, the scramjet with its Air Breathing Propulsion System technology will power the Advanced Re-usable Launch Vehicle (ARLV).Lead Scientists of ISRO units including Vikram Sarabhai Space Centre (VSSC) and Liquid Propulsion Systems Centre (LPSC) here have headed to Sriharikota for the launch on Sunday.""Now, the mission readiness meet and initial tests are complete and the scramjet is set for its launch on board the Rohini series sounding rocket RH 560 on August 28. The countdown to the test will be few hours which will begin tonight for the test launch on Sunday. Later stage, it will be tested for its application in Advanced RLV,"" VSSC director K Sivan told TOI.When contacted, LPSC director S Somnath also indicated that the scramjet with its ABPS technology, test is set for Sunday. For rockets at hypersonic speeds of five times the speed of sound or Mach 5, scramjet is crucial, he said. In future it will be used for RLV mission.There is a clear need for a re-usable and responsive launch vehicle such as RLV. Such a launch vehicle can be return to earth after inserting the payload into designated orbit. It can be re-used with minor refurbishment ensuring a fast turnaround time between launches, VSSC scientists said. The first step towards that is an effective scramjet with its ABPS technology.ABPS technology in the scramjet engine uses atmospheric air as oxidiser for combustion with rocket fuel as a propellant. As the engine inhales atmospheric oxygen, it spares the rocket or launch vehicle the need to carry oxidisers, thus relieving it from increased payload space. It also reduces the cost of space travel by at least one tenth, thus making space launches more economical.The scramjet with ABPS technology test was planned for launch on July 21 this year which was postponed to a later date by ISRO on grounds that it was assisting the search operations to locate the missing IAF aircraft AN-32, with the support of its radars and satellite imagery. The test was planned for 260 seconds on RH-560 rocket with lift off to 70 km at a speed of six times the speed of sound or Mach 6.Unlike the conventional jet engines that require compressors and turbines pressure to ignite the fuel, a scramjet is a jet engine that forcefully compress the incoming air while at supersonic speed to ignite the fuel. A scramjet or supersonic combusting ramjet is an innovative variant of a ramjet air breathing jet engine in which combustion takes place in supersonic airflow. A scramjet relies on high vehicle speed to forcefully compress the incoming air before combustion, but a ramjet decelerates the air to subsonic level which is less than speed of sound before ignition. Whereas the airflow in a scramjet is supersonic or faster than the speed of sound throughout the entire engine which allows it to operate at over five times the speed of sound or Mach 5ISRO has also lined up the launch of INSAT-3DR, Indian satellite for weather forecast on board GSLV-Mark II on Sept 8. Following that, the PSLV-C35 mission is set for Sept 28 for to launch eight satellites. It includes three Indian satellites led by ScatSat-1 for weather forecast and cyclone prediction"
We’re significantly short in space: Isro Chief,http://timesofindia.indiatimes.com/home/science/Were-significantly-short-in-space-Isro-Chief/articleshow/53960571.cms,"BENGALURU: Indian Space Research Organisation (Isro) Chairman A S Kiran Kumar, on Thursday said that India is ""significantly short in space"" and that we need to double up the assets in space and enhance other infrastructure on priority.""We have a 34-satellite constellation as of now spread across earth observation, communication, navigation and space science...but we are significantly short in space. We need to at least double the number of satellites to be able to give a reasonable service to the nation,"" Kumar said speaking at the fifth edition of the Bengaluru Space Expo.For the number of satellites to double up, he said, Isro must also enhance launch capability and reduce satellite-building time. ""We are now reaching a stage where we can launch one satellite a month, but that must be increased to at least 1.5 or two launches a month,"" he said, indicating that Isro wishes to launch anywhere between 18-24 missions every year.That said, we are unable to enhance the launch frequency as we do not have the supply chain required for so many launches—and urged the private industry to participate more actively with Isro.""We need to overcome this, not only to meet our demand but also because there is a huge global market that you (private industry) can enter.The industry must have a greater share, but I know it is not easy as there are some restrictive areas, the process to change which has begun. I will assure you all the support,"" he said.Pointing to the global market, he said: ""The world is looking at putting in place a constellation of 900 satellites for just internet in the next couple of years. There are also other avenues like Asteroid Mining and so on, the potential is great.""Rakesh S, Chairman of Antrix, Isro's commercial arm, said: ""Space technology will play a key role in all our lives in the future and as of 2015 the global space market was $330 billion and nearly 75% of that was the satellites market. If the private industry is ready, there will be a lot of opportunities.""He added that the industry must change its relationship from being just a service provider to one that can build systems for Isro and eventually for themselves to sell in the market. Confederation of Indian Industries (CII) Karnataka head, Ravi Raghavan, while conceding that the industry has not done as well in space as in defence and aerospace, said: ""This is despite Isro being one fo the first government agencies to work closely with the industry."""
People fall in love at fourth sight: Study,http://timesofindia.indiatimes.com/home/science/People-fall-in-love-at-fourth-sight-Study/articleshow/53812053.cms,"NEW YORK: Lovers need to meet at least four times before cupid strikes their hearts, according to a new study which suggests that love at first sight may be a myth.Researchers from Hamilton College in the US gave pictures of people's faces to a group of young men and women.They wired their brains to monitors as the participants ranked the attractiveness of people in the photos.Participants were then shown the images for a second time. They rated the faces which they found attractive more highly.The attraction was even higher on the third occasion and strongest of all on the fourth, researchers said.Monitors showed extra activity around the excitement and pleasure centres of the brain, 'dailystar.co.uk' reported.""Much to their surprise, people often find themselves drawn to individuals after multiple encounters, even when there was no initial attraction,"" said Ravi Thiruchselvam, psychologist at Hamilton College.""Cupid's arrow is often slow to strike. It may be attributable to the gradual change in attractiveness from repetition,"" he said."
Stephen Hawking's prediction about black holes observed in lab,http://timesofindia.indiatimes.com/home/science/Stephen-Hawkings-prediction-about-black-holes-observed-in-lab/articleshow/53741029.cms,"JERUSALEM: Scientists who created a virtual black hole in the lab claim to have observed for the first time a phenomenon predicted by English physicist Stephen Hawking more than 30 years ago according to which some particles can escape black holes.Jeff Steinhauer, a physicist at the Israel Institute of Technology built a virtual black hole in the lab in order to prove that Hawking's theory of radiation emanating from black holes is correct - though his experiments are based on sound, rather than light.Steinhauer said that he observed the quantum effects of Hawking radiation in his lab as part of a virtual black hole - which, if proven to be true, will be the first time it has ever been achieved.For many years, scientists believed that nothing could ever escape from a black hole - not even light.However in 1974, Stephen Hawking suggested particles, that are now called Hawking radiation, could escape black holes.According to him if a particle and its antimatter appeared spontaneously at the edge of a black hole, one of the pair might be pulled into the black hole while the other escaped, taking some of the energy from the black hole with it.This would explain why black holes grow smaller and eventually disappear.However, since such emissions are feeble, no one has been able to measure Hawking radiation. Researchers have instead tried to build virtual black holes in labs to test the theory.Steinhauer's experiment consisted of creating an entangled pair of phonons sitting inside a bit of liquid that had been forced to move very fast and then observing the action as one of the pair was pulled away as the liquid began to move faster than the speed of sound, while the other escaped, 'Phys.org' reported.The fluid was a Bose-Enistein condensate of rubidium-87 atoms. After repeating the experiment 4,600 times, Steinhauer became convinced that the particles were entangled, a necessity for a Hawking radiation analogue.The research was published in the journal Nature Physics."
Nasa reestablishes contact with Sun probe lost two years ago,http://timesofindia.indiatimes.com/home/science/Nasa-reestablishes-contact-with-Sun-probe-lost-two-years-ago/articleshow/53844509.cms,"WASHINGTON: Nasa has finally reestablished contact with a spacecraft communication with which was lost nearly two years ago.Contact was reestablished on Sunday with one of Nasa's Solar Terrestrial Relations Observatories, known as the STEREO-B spacecraft, after communication was lost on October 1, 2014, the US space agency said in a statement on Monday.However, the health of the observatory is not yet known.Over the course of the 22 months, the STEREO team had worked to attempt contact with the spacecraft.Most recently, they attempted a monthly recovery operation using NASA's Deep Space Network, or DSN, which tracks and communicates with missions throughout space.""The STEREO Missions Operations team plans further recovery processes to assess observatory health, re-establish attitude control, and evaluate all subsystems and instruments,"" the statement added.Communication with STEREO-B was lost during a test of the spacecraft's command loss timer, a hard reset that is triggered after the spacecraft goes without communications from Earth for 72 hours.The STEREO team was testing this function in preparation for something known as solar conjunction, when STEREO-B's line of sight to Earth -- and therefore all communication -- was blocked by the Sun.The spacecraft's twin, STEREO-A, is still working normally, Space.com? reported.Launched in October 2006, STEREO is the third mission in NASA's Solar Terrestrial Probes programme (STP).It employs two nearly identical space-based observatories -- one ahead of Earth in its orbit, the other trailing behind -- to provide the first-ever stereoscopic measurements to study the Sun and the nature of its coronal mass ejections, or CMEs.The two STEREO spacecraft were originally designed to complete a two-year mission, ending in 2008.But -- like many NASA spacecraft -- they lasted much longer. The long life of the two STEREO spacecraft has been a boon for scientists studying the Sun and its influence throughout the solar system, the US space agency said in a statement earlier.The two STEREOs slowly drifted away from Earth as they orbited the Sun, one ahead and one behind our home planet, giving scientists constantly-improving views of the Sun's far side, allowing us for the first time to see the whole Sun at once, it added."
New model to predict sudden cardiac death,http://timesofindia.indiatimes.com/home/science/New-model-to-predict-sudden-cardiac-death/articleshow/53875121.cms,"WASHINGTON: Researchers have developed a sudden cardiac death (SCD) predictive model that can help identify and prevent the disease in individuals at high risk.Alvaro Alonso, associate professor at Emory University in the US and colleagues developed the first predictive tool to assess the future risk of SCD among the general population.The team analysed data from 18,000 adults without a prior history of cardiovascular disease.Findings suggest that information on age, sex and race along with traditional cardiovascular risk factors such as smoking, high blood pressure, diabetes and high cholesterol as well as specific SCD-related predictors and biomarkers can be leveraged to predict the risk of SCD, researchers said.""Not unexpectedly, we found that traditional risk factors associated with cardiovascular disease (smoking, diabetes, hypertension) predicted sudden cardiac death,"" said Alonso.""However, we also found other predictors specific to sudden cardiac death, such as measures derived from the electrocardiogram and some blood biomarkers. African Americans had higher risk of sudden cardiac death than white individuals,"" he said.The research was published in the journal Circulation"
Genes influence how you feel about your weight,http://timesofindia.indiatimes.com/home/science/Genes-influence-how-you-feel-about-your-weight/articleshow/53961970.cms,"NEW YORK: Do you feel overweight even if you are actually not? If yes, you may have your genes inherited from parents to blame, suggests new research.Genes contribute to self-perceived weight status among young adults, especially among women, the findings showed.""This study is the first to show that genes may influence how people feel about their weight,"" said lead study author Robbee Wedow from University of Colorado Boulder in the US.""And we found the effect is much stronger for women than men,"" Wedow said.The research measured the heritability of subjective weight status, which indicates what proportion of variation in a given trait is due to genes versus the environment.Heritability estimates range from zero to one, with zero indicating that genetics are not a contributing factor at all, and one indicating that genetics are the only contributing factor.The study, published online in the journal Social Science & Medicine, showed that perceived weight status was 0.47 heritable.""The heritability estimates provided us with the first evidence that weight identity may have genetic underpinnings,"" Wedow said.For the study, the team used data from the National Longitudinal Study of Adolescent to Adult Health that has sampled more than 20,000 adolescents into adulthood, including hundreds of twins who were first quizzed about their health beginning in 1994.All participants in the national study were re-sampled during four subsequent in-home interviews running through 2008.The new study is important since researchers have repeatedly shown that health assessments are strong predictors of adult mortality.""One's own perception about his or her health is a gold standard measure - it predicts mortality better than anything else,"" co-author Jason Boardman from University of Colorado Boulder said.""But those who are less flexible in assessing their changing health over time may be less likely than others to make significant efforts to improve and maintain their health,"" Boardman noted.The researchers emphasised that even when there is a genetic connection to particular human behaviours or traits, social environments and personal choices will always play a major role in shaping outcomes."
Nasa's Curiosity rover beams 360-degree panorama of Mars,http://timesofindia.indiatimes.com/home/science/Nasas-Curiosity-rover-beams-360-degree-panorama-of-Mars/articleshow/53785146.cms,"WASHINGTON: Nasa's Curiosity Mars rover has captured a stunning 360-degree panoramic view of features called 'Murray Buttes', combining more than 130 images taken on the fourth anniversary of probe's landing on the red planet.The image was acquired by the Mast Camera (Mastcam) on as the rover neared on lower Mount Sharp on Mars, during the afternoon of the mission's 1,421st Martian day.The visual drama of Murray Buttes along Curiosity's planned route up lower Mount Sharp was anticipated when the site was informally named nearly three years ago, Nasa said.A butte is an isolated hill with steep, often vertical sides and a small, relatively flat top. Mesa is an elevated area that has a top that is wider than its height, while a butte has a top that is narrower than its height.The buttes and mesas of Murray Buttes are capped by material that is relatively resistant to erosion, just as is the case with many similarly shaped buttes and mesas on Earth.This helps preserve these monumental remnants of a layer that formerly more fully covered the underlying layer that the rover is now driving on.In the image a dark, flat-topped mesa is seen towards the left, which is about 90 meters from the rover's position. It stands about about 15 meters high.A horizontal ledge near the top of the mesa is about 60 metres across. An upper portion of Mount Sharp appears on the distant horizon to the left of this mesa in the image.The relatively flat foreground is part of a geological layer called the Murray formation, which formed from lakebed mud deposits.The buttes and mesas rising above this surface are eroded remnants of ancient sandstone that originated when winds deposited sand after lower Mount Sharp had formed.Curiosity closely examined that layer - known as the Stimson formation - during the first half of 2016 while crossing a feature called ""Naukluft Plateau"" between two exposures of the Murray formation.The scene is presented with a colour adjustment that approximates white balancing, to resemble how the rocks and sand would appear under daytime lighting conditions on Earth.Early in its mission on Mars, Curiosity accomplished its main goal when it found and examined an ancient habitable environment.In an extended mission, the rover is examining successively younger layers as it climbs the lower part of Mount Sharp.A key goal is to learn how freshwater lake conditions, which would have been favourable for microbes billions of years ago if Mars has ever had life, evolved into harsher, arid conditions much less suited to supporting life. The mission is also monitoring the modern environment of Mars."
Zika researchers seeking volunteers willing to be infected,http://timesofindia.indiatimes.com/home/science/Zika-researchers-seeking-volunteers-willing-to-be-infected/articleshow/53772759.cms,"WASHINGTON: Wanted — Volunteers willing to be infected with the Zika virus for science.It may sound bizarre, but researchers are planning just such a study — this winter, when mosquitoes aren't biting — to help speed development of much-needed Zika vaccines.The quest for a vaccine began less than a year ago as Brazil's massive outbreak revealed that Zika, once dismissed as a nuisance virus, can harm a fetus' brain if a woman is infected during pregnancy.Now, researchers in the United States have begun safety testing of two vaccine candidates, and more experimental shots are poised to enter that preliminary testing soon. Any that seem promising will have to be tested in thousands of people in parts of Latin America and the Caribbean that are hard-hit by the mosquito-borne virus — the only way to prove if an experimental vaccine really protects.Even if all goes well, a vaccine wouldn't be available for general use any time soon.But a different kind of research also can offer clues for vaccine development. It's called a human challenge study, when healthy — and nonpregnant — people agree to be injected deliberately with a virus, mimicking natural infection while scientists track how their bodies react.The first question is even more basic: How much of the virus does it take to infect someone?If government regulators agree, researchers could find out by injecting paid volunteers with different amounts of lab-grown Zika virus as early as December in a Baltimore hospital. That information will help the researchers later, when they're ready to test an experimental Zika vaccine.``We're looking at these human challenge protocols not only as an important step in vaccine development but as a means to learn more about Zika,'' said Dr. Anna Durbin of Johns Hopkins Bloomberg School of Public Health, who is leading the work. ``We can look at things that you just can't do in someone who's naturally infected.''Some questions and answers about the development of Zika vaccines:Q: Which potential vaccines are first in line?A: Two so-called DNA vaccines have begun preliminary safety testing, one made by the National Institutes of Health and the other by Pennsylvania-based Inovio Pharmaceuticals.They mark a new kind of technology. Traditionally, vaccines are made using a dead or weakened virus to train the body's immune system to recognize that infection and fight it off. DNA vaccines may be easier to make. Scientists used a circular piece of DNA, called a ``plasmid,'' to carry genes that prompt the body itself to produce certain Zika virus proteins, alerting the immune system.That piece of trickery worked in animals. The phase 1 studies in dozens of people will check for safety, and whether the vaccinations rev up human immunity enough to justify further tests.Q: What else is in the pipeline?A: ``We are right now in a race of time to get the best vaccine,'' said Dr. Anthony Fauci, director of NIH's National Institute of Allergy and Infectious Diseases.Multiple candidates are important as there's no way to predict which kind will work best. The DNA vaccines simply were ready for human testing first.In October, safety tests are set to begin using the more traditional killed-virus vaccine, developed by the Walter Reed Army Institute of Research.The NIH also is developing a vaccine using live-but-weakened virus, the type thought to trigger particularly long-lasting immune protection.That's the kind used to protect against rubella, which back in the 1960s caused an epidemic of birth defects.Q: If the first candidates are safe, what happens next?A: Fauci expects to open next-step studies in January, enrolling 2,400 to 5,000 people in areas where Zika still is spreading widely to test if the vaccinated are less likely than the unvaccinated to become infected.Q: Are vaccines aimed at pregnant women?A: Not at this point. It's hard to test new products during pregnancy. Plus, a fetus can be vulnerable to Zika even before a woman realizes she's pregnant.The goal instead is to vaccinate women of childbearing age and their sexual partners — because Zika also can be transmitted through sex — well before pregnancy ever occurs.Q: Where do the human challenge studies come in?A: Jabbing someone with Zika is faster than waiting around for a mosquito to bite them to see if an experimental vaccine provides protection. But first Durbin must find what dose of Zika causes infection, to be sure she's giving a vaccine enough of a challenge.That's what the study planned for December would do. Volunteers given different amounts of Zika would be kept in a Hopkins hospital unit for 12 days, to be sure the virus had cleared the bloodstream, and would have to agree to use condoms for a while afterward to avoid any possibility of sexual transmission. Because Zika usually causes few if any symptoms, those infected might expect a rash or low fever.The second round of the research would recruit volunteers who'd received an experimental vaccine, trying to infect them with Zika six months after their shot.The extra benefit: Tracking people from the moment they're exposed to Zika also could shed important new light on how the virus affects the body — such as how long it's infectious in blood, semen and other bodily fluids, and just how the immune system fights it off.Q: Has this been done before?A: Human challenge studies are rare because they're difficult to perform and expensive. But Durbin recently did just such research to test a potential vaccine against dengue, a dangerous cousin of Zika, and doesn't expect difficulty recruiting volunteers for the Zika study once regulators are satisfied it can be conducted safely.Q: What about the fight over federal funding for Zika?A: In February, the Obama administration requested $1.9 billion for the nation's fight against Zika, including vaccine development, but Congress hasn't approved any of it. With existing money running out, federal health officials are taking funds meant for other diseases to get by until the end of the year — but Fauci said NIH alone will need $196 million more in 2017 to avoid delays in the vaccine research."
Getting a viral fever? Its severity may depend on what time it hit you,http://timesofindia.indiatimes.com/home/science/Getting-a-viral-fever-Its-severity-may-depend-on-what-time-it-hit-you/articleshow/53721540.cms,"Whether you get a severe bout of a viral infection like cold or flu, or a mild one may depend upon when the virus first invaded your body. This is suggested by new research done by scientists at the University of Cambridge. It seems that our body clock affects the ability of viruses to replicate and spread between cells. The findings are published in the Proceedings of the National Academy of Sciences.""The time of day of infection can have a major influence on how susceptible we are to the disease, or at least on the viral replication, meaning that infection at the wrong time of day could cause a much more severe acute infection,"" explains Professor Akhilesh Reddy, the study's senior author. ""This is consistent with recent studies which have shown that the time of day that the influenza vaccine is administered can influence how effectively it works.""When a virus enters our body, it hijacks the machinery and resources in our cells to help it replicate and spread throughout the body. However, the resources on offer fluctuate throughout the day, partly in response to our circadian rhythms - in effect, our body clock. Circadian rhythms control many aspects of our physiology and bodily functions - from our sleep patterns to body temperature, and from our immune systems to the release of hormones.These cycles are controlled by a number of genes, including Bmal1 and Clock.To test whether our circadian rhythms affect susceptibility to, or progression of, infection, researchers compared normal 'wild type' mice infected with herpes virus at different times of the day, measuring levels of virus infection and spread. The mice lived in a controlled environment where 12 hours were in daylight and 12 hours were dark.The researchers found that virus replication in those mice infected at the very start of the day - equivalent to sunrise, when these nocturnal animals start their resting phase - was ten times greater than in mice infected ten hours into the day, when they are transitioning to their active phase. When the researchers repeated the experiment in mice lacking Bmal1, they found high levels of virus replication regardless of the time of infection.In addition, the researchers found similar time-of-day variation in virus replication in individual cell cultures, without influence from our immune system. Abolishing cellular circadian rhythms increased both herpes and influenza A virus infection, a dissimilar type of virus - known as an RNA virus - that infects and replicates in a very different way to herpes.""Given that our body clocks appear to play a role in defending us from invading pathogens, their molecular machinery may offer a new, universal drug target to help fight infection,"" adds Professor Reddy."
Bacteria in chewable tobacco may up risk of cancer,http://timesofindia.indiatimes.com/home/science/Bacteria-in-chewable-tobacco-may-up-risk-of-cancer/articleshow/53884901.cms,"NEW YORK: Are you addicted to smokeless tobacco products like plain chewable tobacco leaves, khaini, pan masala, zarda and gutka? Be warned, as researchers have identified several species of bacteria in these products that can increase the risk of cancer, lung infections, diarrhoea and vomiting.The study found that these chewable tobacco products contains bacillus licheniformis and bacillus pumilus -- bacteria species -- that could potentially cause inflammation of the lungs, as well as many other opportunistic infections.""Some species have been identified as causative agents in spice-related outbreaks of diarrhoea and vomiting. Additionally, they produce a mild toxin which, in large quantities could cause illness,"" said Steven Foley, research microbiologist at the National Centre for Toxicological Research, US Food and Drug Administration.Several species of bacillus, as well as some stapphylococcus epidermidis and staphylococcus hominis strains can reduce nitrates to nitrites that can potentially lead to cancer, Foley added.In order to allow nicotine to pass into the bloodstream, individuals hold these products in their mouths and thus come in close contact with mucus membranes for extended periods of time that provides an opportunity for the user to be exposed to bacteria present in the product, the researchers said.Additionally, users often have problems with gingivitis and other oral health issues that are caused by the smokeless tobacco products.Previous studies have shown the species of Staphylococci present in these products to cause heart valve infection.The gum disease, and other oral issues enables bacterial entry into the bloodstream, paving a way to the heart.The study was undertaken to better understand the potential microbiological risks associated with the use of smokeless tobacco products, and to provide a baseline microbiological risk profile of these products, Foley noted.The findings were published in the journal Applied and Environmental Microbiology."
Volvo and Uber team up to develop self-driving cars,http://timesofindia.indiatimes.com/home/science/Volvo-and-Uber-team-up-to-develop-self-driving-cars/articleshow/53756034.cms,"STOCKHOLM: Volvo Car Group has agreed a $300 million alliance with Uber to develop self-driving cars, the latest move by traditional vehicle manufacturers to team up with Silicon Valley firms long seen as disruptive threats to their industry."
Scientists turn to satellite images to map poverty,http://timesofindia.indiatimes.com/home/science/Scientists-turn-to-satellite-images-to-map-poverty/articleshow/53765937.cms,"WASHINGTON: Locating people living in poverty, such as through door-to-door surveys, sometimes is difficult. Therefore, scientists are now turning to satellite images.In a study published on Thursday in the US journal Science, researchers from the Stanford University used machine learning, the science of designing computer algorithms that learn from data, to extract information about poverty from high-resolution satellite imagery, Xinhua news agency reported.They found the newly developed approach was able to ""make fairly accurate predictions"" of impoverished areas across five African countries: Nigeria, Tanzania, Uganda, Malawi, and Rwanda.""Our method, which requires only publicly available data, could transform efforts to track and target poverty in developing countries,"" the researchers said in their paper.According to World Bank data from 2000 to 2010, 39 out of 59 African countries conducted less than two surveys, from which nationally representative poverty measures could be constructed.Overall, surveys are costly, infrequent, and cannot always reach countries or regions within countries, for instance, due to armed conflict.Recent studies showed that satellite data capturing nightlights can be used to predict wealth in a given area.However, nightlight data alone is not effective at differentiating between regions at the bottom end of the income distribution, where satellite images appear uniformly dark.To circumvent this problem, the new study turned its attention to daylight imagery, which offers higher resolution and can capture features such as paved roads and metal roofs, markers that can help distinguish poor and ultra-poor regions.The researchers then developed a sophisticated learning algorithm that categorizes these features and found that this method did a surprisingly good job predicting the distribution of poverty.Compared with nightlight models, the new model was 81 per cent more accurate in predicting poverty in regions under the poverty line, and 99 per cent more accurate in areas that are two times below the poverty line.""We demonstrate an accurate, inexpensive, and scalable method for estimating consumption expenditure and asset wealth from high- resolution satellite imagery,"" the study said.""It also demonstrates how powerful machine learning techniques can be applied in a setting with limited training data, suggesting broad potential application across many scientific domains."""
