Heading,Link,Summary,Date
"Despite pink slips in IT and startup firms, job prospects not all that bad: Experts",http://economictimes.indiatimes.com/jobs/despite-pink-slips-in-it-and-startup-firms-job-prospects-not-all-that-bad-experts/articleshow/53896295.cms,"Layoffs are becoming pretty common these days as there were recent reports of job loss in Flipkart, Askme, Ola and Infosys, among others.","Aug 28, 2016, 03:18 PM IST"
Hiring via employee referrals on the rise,http://economictimes.indiatimes.com/jobs/hiring-via-employee-referrals-on-the-rise/articleshow/53763934.cms,"Top players such as Coca-Cola, Infosys, Genpact, Capgemini, Deloitte, Jubilant and more are reporting that over 40% of their hires come through referrals.","Aug 19, 2016, 04:42 AM IST"
Artificial Intelligence will chomp down a chunk of India’s present knowledge economy,http://economictimes.indiatimes.com/jobs/artificial-intelligence-will-chomp-down-a-chunk-of-indias-present-knowledge-economy/articleshow/53854687.cms,"It is not enough to have engineers who can write code, we need thousands of PhDs in engineering and maths and science, capable of critical thought.","Aug 25, 2016, 11:10 AM IST"
1 in 3 candidates globally always searching for next job: Report,http://economictimes.indiatimes.com/jobs/1-in-3-candidates-globally-always-searching-for-next-job-report/articleshow/53757126.cms,"The report further noted that ""lack of access to quality jobs"" ranked first or second as the greatest personal career challenge among candidates globally.","Aug 18, 2016, 06:33 PM IST"
"Recruiters scan skills & experience first in resume, shows survey",http://economictimes.indiatimes.com/jobs/recruiters-scan-skills-experience-first-in-resume-shows-survey/articleshow/53819209.cms,The survey shows that recruiters give more importance to soft skills than technical skills while hiring a candidate.,"Aug 23, 2016, 04:05 AM IST"
Tata Trusts and NSDC join hands to promote skill development and jobs for Jammu & Kashmir youth,http://economictimes.indiatimes.com/jobs/tata-trusts-and-nsdc-join-hands-to-promote-skill-development-and-jobs-for-jammu-kashmir-youth/articleshow/53843685.cms,The study would look at the aspirations of the youth and shall engage with large corporates to explore possibilities of skilling and hiring them.,"Aug 24, 2016, 04:18 PM IST"
Five ways to drive an entrepreneurial work culture,http://economictimes.indiatimes.com/jobs/five-ways-to-drive-an-entrepreneurial-work-culture/articleshow/53763960.cms,"It’s essential to get the basics of the work environment right in order to encourage an entrepreneurial culture, says Preethi Madappa, director, HR, Intel South Asia.","Aug 19, 2016, 04:49 AM IST"
"Good Samaritan! This banker has created 110,330 jobs in 32 years",http://economictimes.indiatimes.com/jobs/good-samaritan-this-banker-has-created-110330-jobs-in-32-years/articleshow/53805214.cms,"TBF has partnerships with 300-odd non-profits across south India. ""Local NGOs have the best on-ground reach and networks with small self-help groups.","Aug 22, 2016, 10:15 AM IST"
Lying your way to a new job just got tougher,http://economictimes.indiatimes.com/jobs/lying-your-way-to-a-new-job-just-got-tougher/articleshow/53838871.cms,"Companies have made background verification stringent, and apply a lower ""severity threshold"" to discrepancies in CVs to meet compliance norms.","Aug 24, 2016, 10:57 AM IST"
Labour ministry ties up with companies to provide career service,http://economictimes.indiatimes.com/jobs/labour-ministry-ties-up-with-companies-to-provide-career-service/articleshow/53829074.cms,"The ministry on Tuesday said it has signed a memorandum of understanding with companies inlcuding job portal HT Shine, Amity University, Urban Clap.","Aug 23, 2016, 06:48 PM IST"
Labour ministry ties up with top job portals for national career service,http://economictimes.indiatimes.com/jobs/labour-ministry-ties-up-with-top-job-portals-for-national-career-service/articleshow/53835502.cms,"While the NCS portal will open up opportunities for millions of job seekers, it will provide huge, Aadhaar-verified data base of authentic job seekers.","Aug 24, 2016, 03:23 AM IST"
Brace for more consolidation in online HR space: Experts,http://economictimes.indiatimes.com/jobs/brace-for-more-consolidation-in-online-hr-space-experts/articleshow/53708933.cms,"Over the last couple of years, online job portals have lost a significant ground to social media platforms as a talent sourcing channel, according to HR experts.","Aug 15, 2016, 03:02 PM IST"
"ESOPs in ecommerce lose magic, top talent ignores the bait",http://economictimes.indiatimes.com/jobs/esops-in-ecommerce-lose-magic-top-talent-ignores-the-bait/articleshow/53715515.cms,"In just a year, it is getting tougher for search firms to attract top talent despite heavier toppings of ESOPs as part of compensation, these firms said.","Aug 16, 2016, 03:40 AM IST"
"How IT firms like TCS, Infosys, Wipro, HCL Tech are changing their appraisal systems",http://economictimes.indiatimes.com/jobs/how-it-firms-like-tcs-infosys-wipro-hcl-tech-are-changing-their-appraisal-systems/articleshow/53702560.cms,"A much-despised once-a-year ranking, which required managers to categorise employees as good, average and poor, is how the bell curve works.","Aug 15, 2016, 02:54 AM IST"
"This placement season, IITs will likely blacklist 20 startups that reneged on job offers to students",http://economictimes.indiatimes.com/jobs/this-placement-season-iits-will-likely-blacklist-20-startups-that-reneged-on-job-offers-to-students/articleshow/53702521.cms,"Apart from this, a warning will be issued to companies such as Flipkart that deferred joining dates, changed job profiles or altered salary terms.","Aug 15, 2016, 10:15 AM IST"
Rude co-workers could make you act uncivil: study,http://economictimes.indiatimes.com/jobs/rude-co-workers-could-make-you-act-uncivil-study/articleshow/53650834.cms,"Condescending comments, put-downs and sarcasm have become commonplace in the politically charged workplace, and the new study shows how this incivility may be spreading.","Aug 11, 2016, 02:39 PM IST"
Canada’s Soti Inc to invest $12 million to expand India operations,http://economictimes.indiatimes.com/jobs/canadas-soti-inc-to-invest-12-million-to-expand-india-operations/articleshow/53661662.cms,"The company has set up a new facility spread over 50,000 square feet in Gurgaon which can house about 400 employees.","Aug 12, 2016, 06:31 AM IST"
Extra maternity leave will cut attrition,http://economictimes.indiatimes.com/jobs/extra-maternity-leave-will-cut-attrition/articleshow/53668521.cms,"In India, the percentage of women in the workforce declines from 25% at entry level to 16% at mid-level and 4% at top levels.","Aug 12, 2016, 03:16 PM IST"
"IT boom going bust now, says space scientist G Madhavan Nair",http://economictimes.indiatimes.com/jobs/it-boom-going-bust-now-says-space-scientist-g-madhavan-nair/articleshow/53653416.cms,The former Indian Space Research Organisation chairman said he had mentioned a couple of years ago that the so-called IT boom would go bust.,"Aug 11, 2016, 05:31 PM IST"
Orahi's founder Arun Bhati on First Year at Work,http://economictimes.indiatimes.com/jobs/orahis-founder-arun-bhati-on-first-year-at-work/articleshow/53666845.cms,"""I was given a brief to integrate the mobile commerce platform with the payment gateway.This was to enable operators to get money in user accounts using credit and debit cards.""","Aug 12, 2016, 01:27 PM IST"
Work-from-home option not yet the norm for India Inc,http://economictimes.indiatimes.com/jobs/work-from-home-option-not-yet-the-norm-for-india-inc/articleshow/53715639.cms,"Nine in 10 employees say work-from-home option makes life easier, but 70% employers say it hampers productivity, according to a TimesJobs survey.","Aug 16, 2016, 04:00 AM IST"
Placement teams at engineering schools turn extra vigilant after startups’ failure to make good on offers,http://economictimes.indiatimes.com/jobs/placement-teams-at-engineering-schools-turn-extra-vigilant-after-startups-failure-to-make-good-on-offers/articleshow/53532528.cms,This comes after the all-India placement committee at the IITs had in June decided to blacklist about half-dozen startups that reneged on their offers.,"Aug 4, 2016, 02:05 AM IST"
"Monster Employment Index India registers a 19% growth year-on-year, two points higher than June 2016",http://economictimes.indiatimes.com/jobs/monster-employment-index-india-registers-a-19-growth-year-on-year-two-points-higher-than-june-2016/articleshow/53524183.cms,The IT sector has made a notable comeback with online recruitment activities going up by 51% since last month.,"Aug 3, 2016, 04:44 PM IST"
Additional tests mooted for those eyeing an IFS job,http://economictimes.indiatimes.com/jobs/additional-tests-mooted-for-those-eyeing-an-ifs-job/articleshow/53517670.cms,"Laying out a set of wide-ranging recommendations, the parliamentary standing committee on external affairs has listed out a set of solutions to MEA's biggest bane —shortage of officers.","Aug 3, 2016, 09:54 AM IST"
"Coal India to hire 4,500 fresh graduates from IITs and NITs in next three years",http://economictimes.indiatimes.com/jobs/coal-india-to-hire-4500-fresh-graduates-from-iits-and-nits-in-next-three-years/articleshow/53589791.cms,"CIL inherited seven lakh workforce during nationalisation. At the time of nationalisation, all and sundry were inducted into the company.","Aug 8, 2016, 12:58 AM IST"
"IT a dream sector for 35% of India Inc employees, finds TimesJobs survey",http://economictimes.indiatimes.com/jobs/it-a-dream-sector-for-35-of-india-inc-employees-finds-timesjobs-survey/articleshow/53549786.cms,The survey suggests that 30% of all female jobseekers dream of becoming a doctor or medical professional.,"Aug 5, 2016, 03:44 AM IST"
Indians have higher workplace satisfaction: Survey,http://economictimes.indiatimes.com/jobs/indians-have-higher-workplace-satisfaction-survey/articleshow/53508720.cms,There is sentiment of optimism in India. The economic outlook is positive and professionals are encouraged by commitment to India from both global and local firms.,"Aug 2, 2016, 07:39 PM IST"
Pink-slipped or merger pangs? Here’s how to ease your pain,http://economictimes.indiatimes.com/jobs/pink-slipped-or-merger-pangs-heres-how-to-ease-your-pain/articleshow/53499209.cms,"Any hint of delays in funding at a startup, or a buzz of a potential corporate acquisition or restructuring, feeds the grapevine and creates panic.","Aug 2, 2016, 11:26 AM IST"
Employment growth has slowed down in last 3 years: Government,http://economictimes.indiatimes.com/jobs/employment-growth-has-slowed-down-in-last-3-years-government/articleshow/53523320.cms,"As per an information received from the Ministry of Labour and Employment, the job growth has been slow in eight select sectors.","Aug 3, 2016, 03:54 PM IST"
Pre-placement offers start raining at IIT-Kharagpur,http://economictimes.indiatimes.com/jobs/pre-placement-offers-start-raining-at-iit-kharagpur/articleshow/53558968.cms,"Samsung has made the highest number of offers - twenty - while Texas Instruments and CITI have made six offers each till July 31, officials said.","Aug 5, 2016, 05:32 PM IST"
Online recruitment activity up 19% in July: Survey,http://economictimes.indiatimes.com/jobs/online-recruitment-activity-up-19-in-july-survey/articleshow/53522703.cms,"The Monster Employment Index for July stood at 243, up from 237 in June and 19 per cent jump over July 2015 when the index stood at 204.","Aug 3, 2016, 03:18 PM IST"
Rise in e-commerce could create net of 12 million jobs in the country over a decade,http://economictimes.indiatimes.com/jobs/rise-in-e-commerce-could-create-net-of-12-million-jobs-in-the-country-over-a-decade/articleshow/53418075.cms,But building India’s physical and digital infrastructure is a necessary condition for enabling e-commerce networks to spread and also raise potential growth.,"Jul 27, 2016, 06:43 PM IST"
"Growth of job generation decelerated in 2015, says Nirmala Sitharaman",http://economictimes.indiatimes.com/jobs/growth-of-job-generation-decelerated-in-2015-says-nirmala-sitharaman/articleshow/53385329.cms,"The total employment generation in 2015 stood at 1.35 lakh compared with 4.21 lakh in 2014, Nirmala Sitharaman said.","Jul 26, 2016, 01:41 AM IST"
Total Rewards: A must for progressive organisations,http://economictimes.indiatimes.com/jobs/total-rewards-a-must-for-progressive-organisations/articleshow/53394735.cms,"Organisations recognise that Total Rewards help them in many ways including increasing business output, retaining and engaging their top performers, etc.","Jul 26, 2016, 01:18 PM IST"
"Indians are happy at workplace, but constantly on the lookout",http://economictimes.indiatimes.com/jobs/indians-are-happy-at-workplace-but-constantly-on-the-lookout/articleshow/53388950.cms,"A study, by New York-based leadership training company Dale Carnegie has found that level of job satisfaction in India is extremely high at around 88%.","Jul 26, 2016, 03:37 AM IST"
"It's People, Product and Profits: Rahul Chaudhary Co-founder, Treebo Hotels",http://economictimes.indiatimes.com/jobs/its-people-product-and-profits-rahul-chaudhary-co-founder-treebo-hotels/articleshow/53389021.cms,"I was fortunate to know the importance of developing, exciting and retaining smart folks in your team, I learnt that a leader needs to take care of people,","Jul 26, 2016, 03:49 AM IST"
'Take-home' most important salary component for workers:Report,http://economictimes.indiatimes.com/jobs/take-home-most-important-salary-component-for-workersreport/articleshow/53381575.cms,"According to the study, nearly 40 per cent of baby boomers, 56 per cent Gen X and 41 per cent Gen Y workforce seek better cash-in-hand from their salaries.","Jul 25, 2016, 06:36 PM IST"
Quikr acquires Hiree to boost job listing,http://economictimes.indiatimes.com/jobs/quikracquireshireeto-boost-job-listing/articleshow/53380899.cms,"Hiree, which counts IT companies and start-ups among its customers, will be merged with Quikr's job vertical QuikrJobs and will operate out of the latter's headquarters, Quikr said.","Jul 25, 2016, 05:44 PM IST"
"Salaries to go up 10.7 per cent, star performers to gain handsomely: Study",http://economictimes.indiatimes.com/jobs/salaries-to-go-up-10-7-per-cent-star-performers-to-gain-handsomely-study/articleshow/53363203.cms,"E-commerce tops the projected average salary hike list, with 15.6 per cent. Life sciences is ranked second at 11.8 per cent, followed by media and entertainment.","Jul 24, 2016, 06:16 PM IST"
5 ways to build rapport as a new employee,http://economictimes.indiatimes.com/jobs/5-ways-to-build-rapport-as-a-new-employee/articleshow/53394410.cms,Understand the team and company history. Formulate some ideas that can help the company move forward and help execute them as per the team's goals.,"Jul 26, 2016, 01:01 PM IST"
"Outsourcing is passe, it's time to build a smart bot empire",http://economictimes.indiatimes.com/jobs/outsourcing-is-passe-its-time-to-build-a-smart-bot-empire/articleshow/53411143.cms,Intelligent automation presents itself as the best-suited solution for majority of rules-driven processes being outsourced today.,"Jul 27, 2016, 11:57 AM IST"
Counter offer could be at your peril: Survey,http://economictimes.indiatimes.com/jobs/counter-offer-could-be-at-your-peril-survey/articleshow/53275324.cms,"A majority of respondents also said that after accepting a counteroffer, employees don’t stick around in the organisation for long.","Jul 19, 2016, 06:27 AM IST"
Solar lighting could create 2 million jobs in developing world,http://economictimes.indiatimes.com/jobs/solar-lighting-could-create-2-million-jobs-in-developing-world/articleshow/53302020.cms,"While there are about 274 million households worldwide that lack access to electricity, the study focuses on about 112 million households.","Jul 20, 2016, 04:37 PM IST"
"Government to give Rs 18,000 to PSUs, private companies per apprentice they hire",http://economictimes.indiatimes.com/jobs/government-to-give-rs-18000-to-psus-private-companies-per-apprentice-they-hire/articleshow/53301249.cms,"Around three crore youths undergo apprenticeship in China and two crore in Japan, but in India only 2.5 lakh youths undergo apprenticeship, Rudy said.","Jul 20, 2016, 03:55 PM IST"
25 years of reforms: Dramatic change of the Indian workplace post liberalisation,http://economictimes.indiatimes.com/jobs/25-years-of-reforms-dramatic-change-of-the-indian-workplace-post-liberalisation/articleshow/53308850.cms,"Today, about 33,000 youngsters get ready for job interviews everyday in different parts of India. Many have the choice of multiple industries and multiple employers.","Jul 21, 2016, 05:00 AM IST"
5 ways to achieve success early in your career,http://economictimes.indiatimes.com/jobs/5-ways-to-achieve-success-early-in-your-career/articleshow/53275278.cms,"Learn to identify and remove self-defeating habits and create ones that will make you happier, healthier and successful, said Basil Advisors’ Passi.","Jul 19, 2016, 06:18 AM IST"
Startup brings next generation of job interviews to India,http://economictimes.indiatimes.com/jobs/startup-brings-next-generation-of-job-interviews-to-india/articleshow/53275321.cms,An employer looking to hire can see for himself how a candidate performed during the interview. The company gets its revenue from employers subscribing to the service.,"Jul 19, 2016, 06:23 AM IST"
Sick leave for fertility treatment at Godrej Industries,http://economictimes.indiatimes.com/jobs/sick-leave-for-fertility-treatment-at-godrej-industries/articleshow/53329351.cms,"The company has also changed its healthcare policy—previously limited to an employee’s spouse, children, and parents—to include domestic partners.","Jul 22, 2016, 03:39 AM IST"
Rejoice! India's job market set for an uptick amid signals of broader economic revival,http://economictimes.indiatimes.com/jobs/rejoice-indias-job-market-set-for-an-uptick-amid-signals-of-broader-economic-revival/articleshow/53273706.cms,"That’s thanks to manufacturing, infrastructure and some other industries and in spite of the cooling-off in the startup and ecommerce sectors.","Jul 19, 2016, 07:15 AM IST"
Cracking the compensation code: A TimesJobs study,http://economictimes.indiatimes.com/jobs/cracking-the-compensation-code-a-timesjobs-study/articleshow/53316788.cms,"Nearly 40% baby boomers, 56% Gen X and 41% Gen Y workforce seek better cash-in-hand from their salaries. The need for greater cash-in-hand component is more at the junior level.","Jul 21, 2016, 01:23 PM IST"
Hiring in FY'17 may be lower: NASSCOM,http://economictimes.indiatimes.com/jobs/hiring-in-fy17-may-be-lower-nasscom/articleshow/53323584.cms,Chandrashekhar attributed the companies' focus on automation and pressure on margins for the decrease in hiring activities.,"Jul 21, 2016, 07:58 PM IST"
Why IT companies are scouting for senior talent to bring in new business,http://economictimes.indiatimes.com/jobs/why-it-companies-are-scouting-for-senior-talent-to-bring-in-new-business/articleshow/53163292.cms,"The demand is not for CEOs, but for experienced sales leaders, project heads and delivery and architecture experts.","Jul 12, 2016, 01:34 AM IST"
"Vineet Nayar a sought-after mentor now, guiding no less than 18 startups",http://economictimes.indiatimes.com/jobs/vineet-nayar-a-sought-after-mentor-now-guiding-no-less-than-18-startups/articleshow/53164409.cms,"Former HCL Technologies head, Vineet Nayar spends his spare time guiding around 18 startups, having no mentorship himself.","Jul 12, 2016, 04:00 AM IST"
Annoying colleagues hamper workplace productivity: Report,http://economictimes.indiatimes.com/jobs/annoying-colleagues-hamper-workplace-productivity-report/articleshow/53209338.cms,Nearly 40% said colleagues who tend to barge into their private space and interrupt them are the most annoying kind.,"Jul 14, 2016, 04:10 PM IST"
NITI Aayog to prepare roadmap to boost employment generation,http://economictimes.indiatimes.com/jobs/niti-aayog-to-prepare-roadmap-to-boost-employment-generation/articleshow/53176408.cms,"The Aayog called a meeting of all stakeholders, where a detailed presentation was made to compare various aspects of labour force in India and countries like China.","Jul 12, 2016, 06:38 PM IST"
"Future of work, workplace undergoing a sea change: PwC",http://economictimes.indiatimes.com/jobs/future-of-work-workplace-undergoing-a-sea-change-pwc/articleshow/53189831.cms,"According to the PwC study, two-thirds of employees agree that future career paths will be determined by workers themselves and not by their companies.","Jul 13, 2016, 02:17 PM IST"
India Inc hiring sentiment up in June: Report,http://economictimes.indiatimes.com/jobs/india-inc-hiring-sentiment-up-in-june-report/articleshow/53194007.cms,"The growth during this period was predominantly led by sectors such as Telecom, IT-Software, ITeS and Healthcare.","Jul 13, 2016, 06:18 PM IST"
India among top 5 in contingent workforce engagement globally,http://economictimes.indiatimes.com/jobs/india-among-top-5-in-contingent-workforce-engagement-globally/articleshow/53177324.cms,"According to ManpowerGroup Solutions' fourth Contingent Workforce Index (CWI), which tracks the relative ease of sourcing, hiring and retaining contingent workforce in 75 countries, India has been ranked in the top five nations.","Jul 12, 2016, 07:42 PM IST"
My first year at work- healthy working relations are imperative,http://economictimes.indiatimes.com/jobs/my-first-year-at-work-healthy-working-relations-are-imperative/articleshow/53164440.cms,"The first job is always special and this was an exciting period for me, soaking up all there was to learn, says Harishankaran Karunanidhi, Co-founder, HackerRank.","Jul 12, 2016, 04:07 AM IST"
Staff on maternity leave? Keep in touch,http://economictimes.indiatimes.com/jobs/staff-on-maternity-leave-keep-in-touch/articleshow/53164364.cms,"Companies are recognising the need to address attrition at the stage when employees return from maternity leave, as many women seek role change at the time.","Jul 12, 2016, 03:51 AM IST"
"Apprehension over impact of robotics, automation on India's BPO sector exaggerated: KPMG",http://economictimes.indiatimes.com/jobs/apprehension-over-impact-of-robotics-automation-on-indias-bpo-sector-exaggerated-kpmg/articleshow/53163355.cms,The increasing apprehension over the impact of robotics and automation on India’s business process outsourcing industry may be exaggerated.,"Jul 12, 2016, 01:26 AM IST"
Need more women on boards? Hire a female CEO,http://economictimes.indiatimes.com/jobs/need-more-women-on-boards-hire-a-female-ceo/articleshow/53089632.cms,"“Women CEOs show an enlightened attitude to boards and promoters. A greater gender diversity at board level is a desirable outcome for companies and businesses,” said Arun Duggal, chairman, ICRA.","Jul 7, 2016, 04:16 AM IST"
"I realised it was all about efficiency: Abhiraj Bhal, Co-founder UrbanClap",http://economictimes.indiatimes.com/jobs/i-realised-it-was-all-about-efficiency-abhiraj-bhal-co-founder-urbanclap/articleshow/53107039.cms,The best leadership lessons I learnt one boss made it a point to personally track my development. He was brutally honest and did not shy away from calling a spade a spade.,"Jul 8, 2016, 03:44 AM IST"
"Job Rejection: Weak handshake, fumbling could be a reason",http://economictimes.indiatimes.com/jobs/job-rejection-weak-handshake-fumbling-could-be-a-reason/articleshow/53060328.cms,About 60 per cent of the candidates surveyed attributed their failure in job interviews to non-verbal elements including weak handshake.,"Jul 5, 2016, 03:11 PM IST"
Kochi Metro to offer jobs to transgenders,http://economictimes.indiatimes.com/jobs/kochi-metro-to-offer-jobs-to-transgenders/articleshow/53064126.cms,The Kochi Metro has decided to engage Kudumbasree to create an efficient group of transgenders who can do jobs.,"Jul 5, 2016, 07:07 PM IST"
Automation will not just hit IT jobs but 10 other sectors as well. Are you working in any?,http://economictimes.indiatimes.com/jobs/automation-will-not-just-hit-it-jobs-but-10-other-sectors-as-well-are-you-working-in-any/articleshow/53078339.cms,"IT industry worldwide would see a net decrease of 9% in headcount, or about 1.4 million jobs due to automation. But that is just one part of the story.","Jul 6, 2016, 02:56 PM IST"
"Infosys, TCS and Wipro see a big jump in campus offers acceptance as jobs shrink with each passing year",http://economictimes.indiatimes.com/jobs/infosys-tcs-and-wipro-see-a-big-jump-in-campus-offers-acceptance-as-jobs-shrink-with-each-passing-year/articleshow/53069803.cms,"According to a recent report by HfS Research, India’s IT services industry will lose 6.4 lakh “low-skilled” jobs to automation in the next five years.","Jul 6, 2016, 06:55 AM IST"
"Millennial women more focused on career graph: Mara Swan,executive VP,ManpowerGroup",http://economictimes.indiatimes.com/jobs/millennial-women-more-focused-on-career-graph-mara-swanexecutive-vpmanpowergroup/articleshow/53107071.cms,"""Overcoming unconscious bias, stereotyping and an entrenched male leadership culture is not easy for women on the way up, nor once do they have a seat at the table.""","Jul 8, 2016, 03:52 AM IST"
Abhiraj Bhal of UrbanClap on important points to take note of on your first year at work,http://economictimes.indiatimes.com/jobs/abhiraj-bhal-of-urbanclap-on-important-points-to-take-note-of-on-your-first-year-at-work/articleshow/53055692.cms,"It was quite a daunting experience for a 24-year old, and in the early days it almost felt like being thrown into the deep end of the pool on day one of swimming lessons.","Jul 5, 2016, 09:48 AM IST"
It’s ladies first at global B-schools,http://economictimes.indiatimes.com/jobs/its-ladies-first-at-global-b-schools/articleshow/53106995.cms,"The success rate is not unusual for the consultancy, but the sheer number of women applying to B schools abroad is.","Jul 8, 2016, 03:34 AM IST"
Drive openness & accountability at the workplace,http://economictimes.indiatimes.com/jobs/drive-openness-accountability-at-the-workplace/articleshow/53107112.cms,"ET has suggestions from the experts on how leaders can drive openness and accountability, thereby contributing to a transparent work culture.","Jul 8, 2016, 04:00 AM IST"
"MEA, MSDE sign pact to skill Indians seeking overseas jobs",http://economictimes.indiatimes.com/jobs/mea-msde-sign-pact-to-skill-indians-seeking-overseas-jobs/articleshow/53020764.cms,"Sushma Swaraj said Indian emigrant workers, especially those who went to the Gulf through recruitment agents, were exploited due to lack of requisite skills.","Jul 2, 2016, 03:07 PM IST"
Cooling comfort at workplace can up productivity by 12 per cent: IIMA,http://economictimes.indiatimes.com/jobs/cooling-comfort-at-workplace-can-up-productivity-by-12-per-cent-iima/articleshow/53049438.cms,"The study, 'Heat stress and its effect on psychological aspects of workers in India,' was conducted by IIM-A faculty members Dheeraj Sharma and Rajesh Chandwani.","Jul 4, 2016, 09:36 PM IST"
Ludhiana to create 3 lakh skilled jobs by 2022,http://economictimes.indiatimes.com/jobs/ludhiana-to-create-3-lakh-skilled-jobs-by-2022/articleshow/53008787.cms,The survey further found that there is a huge opportunity to train and upskill the youth to meet the growing demand for skilled manpower in Ludhiana.,"Jul 1, 2016, 06:28 PM IST"
"Google, American Express are top workplaces in India: ET Survey",http://economictimes.indiatimes.com/jobs/google-american-express-are-top-workplaces-in-india-et-survey/articleshow/53037344.cms,"Google India, known for pampering its people with spas and massage chairs, has emerged top dog in the India's Best Companies to Work this year.","Jul 4, 2016, 09:46 AM IST"
"Smaller law firms like HSA Advocates, Phoenix Legal and others look to charm talent with attractive perks",http://economictimes.indiatimes.com/jobs/smaller-law-firms-like-hsa-advocates-phoenix-legal-and-others-look-to-charm-talent-with-attractive-perks/articleshow/53014598.cms,"Compensation, profit sharing, job profiles, ownership structures — all these are up for transformation. Some are even offering post-retirement benefits.","Jul 2, 2016, 06:36 AM IST"
Salary for entry level jobs more in Central government: IIM-A study,http://economictimes.indiatimes.com/jobs/salary-for-entry-level-jobs-more-in-central-government-iim-a-study/articleshow/53046527.cms,"In case of doctors with MBBS, CPSUs pay more than govt or private sector for entry-level doctors, with the differences continuing even after they have gained experience.","Jul 4, 2016, 05:48 PM IST"
"68 lakh new jobs in last five years, claims West Bengal government",http://economictimes.indiatimes.com/jobs/68-lakh-new-jobs-in-last-five-years-claims-west-bengal-government/articleshow/53048803.cms,"State finance minister Amit Mitra told the Assembly that the total number of jobs created in the state stood at 68,00,912.","Jul 4, 2016, 08:43 PM IST"
The gender divide at work,http://economictimes.indiatimes.com/jobs/the-gender-divide-at-work/articleshow/52999021.cms,How do functioning styles of men and women differ at work? A TimesJobs.com survey throws light on various aspects.,"Jul 1, 2016, 03:52 AM IST"
Hotels chains get more women on board,http://economictimes.indiatimes.com/jobs/hotels-chains-get-more-women-on-board/articleshow/53037788.cms,"This year, the company has allocated hotel-specific targets to its HR leaders in India to increase its workforce percentage of women managers.","Jul 4, 2016, 06:00 AM IST"
"68 lakh new jobs in last five years, claims Bengal government",http://economictimes.indiatimes.com/jobs/68-lakh-new-jobs-in-last-five-years-claims-bengal-government/articleshow/53048801.cms,"State finance minister Amit Mitra told the Assembly that the total number of jobs created in the state stood at 68,00,912.","Jul 4, 2016, 08:43 PM IST"
5 ways to multitask effectively at work,http://economictimes.indiatimes.com/jobs/5-ways-to-multitask-effectively-at-work/articleshow/52948101.cms,"With multiple things demanding your attention at work, it’s easy to lose track of tasks. There are certain tasks which you should include among your core responsibilities.","Jun 28, 2016, 04:38 AM IST"
"Private equity funds tap into junior talent in India, step up hiring",http://economictimes.indiatimes.com/jobs/private-equity-funds-tap-into-junior-talent-in-india-step-up-hiring/articleshow/52892976.cms,"With funds shrinking and allocation from global investors being limited, funds are prompted more to focus on junior-level talent for execution support.","Jun 24, 2016, 04:43 AM IST"
"Working for a French company has its advantages – lots of coffee breaks, long lunch breaks, low work pressure: Aloke Bajpai, CEO, ixigo",http://economictimes.indiatimes.com/jobs/working-for-a-french-company-has-its-advantages-lots-of-coffee-breaks-long-lunch-breaks-low-work-pressure-aloke-bajpai-ceo-ixigo/articleshow/52892957.cms,"Aloke Bajpai, CEO of ixigo talks about his first year at work in this interview with Sreeradha Basu.","Jun 24, 2016, 04:36 AM IST"
Here are 5 ways to make millennials team players,http://economictimes.indiatimes.com/jobs/here-are-5-ways-to-make-millennials-team-players/articleshow/52893002.cms,"As much as a company needs to hear millennials willingly, it is also important that companies support and train millennials to be open to feedback.","Jun 24, 2016, 04:53 AM IST"
"INKEL Greens to create 5,000 jobs in two years",http://economictimes.indiatimes.com/jobs/inkel-greens-to-create-5000-jobs-in-two-years/articleshow/52956348.cms,As many as 26 companies and 5 educational institutions have started setting up their infrastructure at the park which has been developed by INKEL.,"Jun 28, 2016, 04:56 PM IST"
EPFO plans to hire social media agency for presence on Facebook and Twitter,http://economictimes.indiatimes.com/jobs/epfo-plans-to-hire-social-media-agency-for-presence-on-facebook-and-twitter/articleshow/52919580.cms,"The development comes in the wake of street violence in Bengaluru earlier this year, following EPFO's order on tightening of rules for withdrawing PF money.","Jun 25, 2016, 11:50 PM IST"
Lesser women in workforce: Assocham calls for remedial action,http://economictimes.indiatimes.com/jobs/lesser-women-in-workforce-assocham-calls-for-remedial-action/articleshow/52928912.cms,"The number of working women in India in 2000-05 jumped to 37 per cent from the 34 per cent earlier, but it has been on a downhill ever since, hitting 27 per cent in 2014.","Jun 26, 2016, 10:17 PM IST"
Denmark company CodersTrust looks to move to Pune,http://economictimes.indiatimes.com/jobs/denmark-company-coderstrust-looks-to-move-to-pune/articleshow/52967471.cms,"""We've recently changed our model and in the seven days since our launch, we've onboarded over 100 students a day from India and other countries like USA, Bhutan and Somaliland,"" COO said.","Jun 29, 2016, 10:35 AM IST"
"Despite infra challenges, UVCE creates milestones with bagging 2.5 jobs for every student",http://economictimes.indiatimes.com/jobs/despite-infra-challenges-uvce-creates-milestones-with-bagging-2-5-jobs-for-every-student/articleshow/52967233.cms,It is making do with 99 teachers out of 175 sanctioned teaching posts while its mechanical engineering block is housed in a shed dating back to 1913.,"Jun 29, 2016, 10:18 AM IST"
