Heading,Link,Summary,Date
"Globally, companies in India most positive on hiring",http://economictimes.indiatimes.com/jobs/globally-companies-in-india-most-positive-on-hiring/articleshow/54302652.cms,"In India, a survey of 5,089 employers showed a likely growth in payrolls in all four regions and seven industry sectors in the last quarter of 2016.","Sep 13, 2016, 07:09 AM IST"
"Sapient to hire 1,500 persons this year in India",http://economictimes.indiatimes.com/jobs/sapient-to-hire-1500-persons-this-year-in-india/articleshow/53914071.cms,"The company, which has about 8,500 people across its centres in India, has also set up a new office in Bengaluru with a capacity of 3,500 workstations.","Aug 29, 2016, 07:49 PM IST"
Good news! New jobs to be created in next six months,http://economictimes.indiatimes.com/jobs/good-news-new-jobs-to-be-created-in-next-six-months/articleshow/53942376.cms,51 per cent of the polled recruiters felt that not only would replacement hiring happen but that new jobs would also get created in addition in the coming 6 months.,"Aug 31, 2016, 01:07 PM IST"
"More new jobs likely in coming six months, says survey",http://economictimes.indiatimes.com/jobs/more-new-jobs-likely-in-coming-six-months-says-survey/articleshow/53948462.cms,"Job portal Naukri.com's latest Hiring Outlook Survey showed that IT, ITeS, retail and BFSI are expected to emerge as top sectors for new employment opportunities.","Aug 31, 2016, 08:11 PM IST"
"Don't resist automation, it will create more jobs: Adi Godrej",http://economictimes.indiatimes.com/jobs/dont-resist-automation-it-will-create-more-jobs-adi-godrej/articleshow/53959836.cms,"Adi Godrej sees tremendous opportunity for the country in the start-up space, noting that Indians are very innovative, entrepreneurial, and instead of becoming job-seekers, these people have become job providers.","Sep 1, 2016, 02:08 PM IST"
"When you join an organisation, be ready to do just about anything: Samit Ghosh, Ujjivan Financial Services",http://economictimes.indiatimes.com/jobs/when-you-join-an-organisation-be-ready-to-do-just-about-anything-samit-ghosh-ujjivan-financial-services/articleshow/53920197.cms,"Samit Ghosh talks about this first year at work, what all the learnt, what mistakes he made and more.","Aug 30, 2016, 05:09 AM IST"
"For a cultural high, Hike Messenger's Kavin Bharti Mittal hiring from US",http://economictimes.indiatimes.com/jobs/for-a-cultural-high-hike-messengers-kavin-bharti-mittal-hiring-from-us/articleshow/53919997.cms,"""Hiring from the US means that the culture that we are trying to build here is second nature to those we hired,"" says Kavin Mittal.","Aug 30, 2016, 04:28 AM IST"
Jobs elusive as India clings to fastest-growing economy tag,http://economictimes.indiatimes.com/jobs/jobs-elusive-as-india-clings-to-fastest-growing-economy-tag/articleshow/53971667.cms,"Analysts at HDFC Bank estimate that for every per centage point the economy grows, employment now adds just 0.15 of a per centage point - down from 0.39 in 2000.","Sep 2, 2016, 05:00 AM IST"
Interview questions most sought after in company reviews: Study,http://economictimes.indiatimes.com/jobs/interview-questions-most-sought-after-in-company-reviews-study/articleshow/53925334.cms,Over 40% candidates polled have faced between 10-20 interviews in their careers and 10% candidates have faced even more than 20 interviews!,"Aug 30, 2016, 01:07 PM IST"
Millennials don’t like to compromise on work quality: Survey,http://economictimes.indiatimes.com/jobs/millennials-dont-like-to-compromise-on-work-quality-survey/articleshow/53920218.cms,"Being highly motivated by quality of work, this generation does not take it too well if asked to compromise on the quality of work they deliver.","Aug 30, 2016, 05:13 AM IST"
Committed to blue economy vision; to create 10 million jobs: Nitin Gadkari,http://economictimes.indiatimes.com/jobs/committed-to-blue-economy-vision-to-create-10millionjobsnitingadkari/articleshow/53963309.cms,"This in turn would save India $6 billion per annum in logistics costs besides creating 10 million new jobs, the Road Transport, Highways and Shipping Minister said.","Sep 1, 2016, 05:19 PM IST"
My first year at work-I learnt how willing & eager people were to help,http://economictimes.indiatimes.com/jobs/my-first-year-at-work-i-learnt-how-willing-eager-people-were-to-help/articleshow/53866044.cms,"To counter this, I did a detailed cost-benefit analysis that led to us taking additional space in locations across the North-East for the SKUs that contributed to 70% of the sale in these months.","Aug 26, 2016, 05:13 AM IST"
Artificial Intelligence will chomp down a chunk of India’s present knowledge economy,http://economictimes.indiatimes.com/jobs/artificial-intelligence-will-chomp-down-a-chunk-of-indias-present-knowledge-economy/articleshow/53854687.cms,"It is not enough to have engineers who can write code, we need thousands of PhDs in engineering and maths and science, capable of critical thought.","Aug 25, 2016, 11:10 AM IST"
20 per cent of engineering diploma holders employable: Report,http://economictimes.indiatimes.com/jobs/20-per-cent-of-engineering-diploma-holders-employable-report/articleshow/53866016.cms,"Computer science and IT account for the highest proportion of women at 47.4% while the lowest is for mechanical courses at, 3.6%, according to the report.","Aug 26, 2016, 04:58 AM IST"
"Recruiters scan skills & experience first in resume, shows survey",http://economictimes.indiatimes.com/jobs/recruiters-scan-skills-experience-first-in-resume-shows-survey/articleshow/53819209.cms,The survey shows that recruiters give more importance to soft skills than technical skills while hiring a candidate.,"Aug 23, 2016, 04:05 AM IST"
Tata Trusts and NSDC join hands to promote skill development and jobs for Jammu & Kashmir youth,http://economictimes.indiatimes.com/jobs/tata-trusts-and-nsdc-join-hands-to-promote-skill-development-and-jobs-for-jammu-kashmir-youth/articleshow/53843685.cms,The study would look at the aspirations of the youth and shall engage with large corporates to explore possibilities of skilling and hiring them.,"Aug 24, 2016, 04:18 PM IST"
"Good Samaritan! This banker has created 110,330 jobs in 32 years",http://economictimes.indiatimes.com/jobs/good-samaritan-this-banker-has-created-110330-jobs-in-32-years/articleshow/53805214.cms,"TBF has partnerships with 300-odd non-profits across south India. ""Local NGOs have the best on-ground reach and networks with small self-help groups.","Aug 22, 2016, 10:15 AM IST"
Lying your way to a new job just got tougher,http://economictimes.indiatimes.com/jobs/lying-your-way-to-a-new-job-just-got-tougher/articleshow/53838871.cms,"Companies have made background verification stringent, and apply a lower ""severity threshold"" to discrepancies in CVs to meet compliance norms.","Aug 24, 2016, 10:57 AM IST"
"​ ETYL: Response from 23,000 students since launch in 2014",http://economictimes.indiatimes.com/jobs/-etyl-response-from-23000-students-since-launch-in-2014/articleshow/53866003.cms,"In the last two years, ET Young Leaders B-School has received an overwhelming response; 23,000 students across the country.","Aug 26, 2016, 04:54 AM IST"
Labour ministry ties up with companies to provide career service,http://economictimes.indiatimes.com/jobs/labour-ministry-ties-up-with-companies-to-provide-career-service/articleshow/53829074.cms,"The ministry on Tuesday said it has signed a memorandum of understanding with companies inlcuding job portal HT Shine, Amity University, Urban Clap.","Aug 23, 2016, 06:48 PM IST"
Labour ministry ties up with top job portals for national career service,http://economictimes.indiatimes.com/jobs/labour-ministry-ties-up-with-top-job-portals-for-national-career-service/articleshow/53835502.cms,"While the NCS portal will open up opportunities for millions of job seekers, it will provide huge, Aadhaar-verified data base of authentic job seekers.","Aug 24, 2016, 03:23 AM IST"
Brace for more consolidation in online HR space: Experts,http://economictimes.indiatimes.com/jobs/brace-for-more-consolidation-in-online-hr-space-experts/articleshow/53708933.cms,"Over the last couple of years, online job portals have lost a significant ground to social media platforms as a talent sourcing channel, according to HR experts.","Aug 15, 2016, 03:02 PM IST"
Hiring activity in July up a modest 3%: Naukri.com,http://economictimes.indiatimes.com/jobs/hiring-activity-in-july-up-a-modest-3-naukri-com/articleshow/53720913.cms,"Demand for professionals in ITES has grown remarkably, whereas, IT-Software and IT-Hardware showed downward movement.","Aug 16, 2016, 02:16 PM IST"
Simplicity always wins over complexity to save time & effort: Anil Kaul CEO of Absolutdata,http://economictimes.indiatimes.com/jobs/simplicity-always-wins-over-complexity-to-save-time-effort-anil-kaul-ceo-of-absolutdata/articleshow/53715697.cms,"""I wanted to include the families of the colleagues working with me for planning any fun activities. So, we started a ritual that I called Saturday Brunch,"" said Anil Kaul.","Aug 16, 2016, 04:13 AM IST"
"How IT firms like TCS, Infosys, Wipro, HCL Tech are changing their appraisal systems",http://economictimes.indiatimes.com/jobs/how-it-firms-like-tcs-infosys-wipro-hcl-tech-are-changing-their-appraisal-systems/articleshow/53702560.cms,"A much-despised once-a-year ranking, which required managers to categorise employees as good, average and poor, is how the bell curve works.","Aug 15, 2016, 02:54 AM IST"
"This placement season, IITs will likely blacklist 20 startups that reneged on job offers to students",http://economictimes.indiatimes.com/jobs/this-placement-season-iits-will-likely-blacklist-20-startups-that-reneged-on-job-offers-to-students/articleshow/53702521.cms,"Apart from this, a warning will be issued to companies such as Flipkart that deferred joining dates, changed job profiles or altered salary terms.","Aug 15, 2016, 10:15 AM IST"
"ESOPs in ecommerce lose magic, top talent ignores the bait",http://economictimes.indiatimes.com/jobs/esops-in-ecommerce-lose-magic-top-talent-ignores-the-bait/articleshow/53715515.cms,"In just a year, it is getting tougher for search firms to attract top talent despite heavier toppings of ESOPs as part of compensation, these firms said.","Aug 16, 2016, 03:40 AM IST"
Extra maternity leave will cut attrition,http://economictimes.indiatimes.com/jobs/extra-maternity-leave-will-cut-attrition/articleshow/53668521.cms,"In India, the percentage of women in the workforce declines from 25% at entry level to 16% at mid-level and 4% at top levels.","Aug 12, 2016, 03:16 PM IST"
Five ways to disrupt traditional workplace hierarchies,http://economictimes.indiatimes.com/jobs/five-ways-to-disrupt-traditional-workplace-hierarchies/articleshow/53715725.cms,"Easy accessibility and open channels of communication are essential towards disrupting hierarchies, says Sriram Vaidhyanathan, chief human resource officer, BankBazaar.","Aug 16, 2016, 04:20 AM IST"
Orahi's founder Arun Bhati on First Year at Work,http://economictimes.indiatimes.com/jobs/orahis-founder-arun-bhati-on-first-year-at-work/articleshow/53666845.cms,"""I was given a brief to integrate the mobile commerce platform with the payment gateway.This was to enable operators to get money in user accounts using credit and debit cards.""","Aug 12, 2016, 01:27 PM IST"
Work-from-home option not yet the norm for India Inc,http://economictimes.indiatimes.com/jobs/work-from-home-option-not-yet-the-norm-for-india-inc/articleshow/53715639.cms,"Nine in 10 employees say work-from-home option makes life easier, but 70% employers say it hampers productivity, according to a TimesJobs survey.","Aug 16, 2016, 04:00 AM IST"
Placement teams at engineering schools turn extra vigilant after startups’ failure to make good on offers,http://economictimes.indiatimes.com/jobs/placement-teams-at-engineering-schools-turn-extra-vigilant-after-startups-failure-to-make-good-on-offers/articleshow/53532528.cms,This comes after the all-India placement committee at the IITs had in June decided to blacklist about half-dozen startups that reneged on their offers.,"Aug 4, 2016, 02:05 AM IST"
"Monster Employment Index India registers a 19% growth year-on-year, two points higher than June 2016",http://economictimes.indiatimes.com/jobs/monster-employment-index-india-registers-a-19-growth-year-on-year-two-points-higher-than-june-2016/articleshow/53524183.cms,The IT sector has made a notable comeback with online recruitment activities going up by 51% since last month.,"Aug 3, 2016, 04:44 PM IST"
"5,000 vacancies in 45 organisations under Culture Ministry",http://economictimes.indiatimes.com/jobs/5000-vacancies-in-45-organisations-under-culture-ministry/articleshow/53596171.cms,"Mahesh Sharma said in Lok Sabha that there are 15,607 sanctioned posts in 45 organisations under his Ministry, of which 10,284 posts are filled.","Aug 8, 2016, 01:46 PM IST"
"Coal India to hire 4,500 fresh graduates from IITs and NITs in next three years",http://economictimes.indiatimes.com/jobs/coal-india-to-hire-4500-fresh-graduates-from-iits-and-nits-in-next-three-years/articleshow/53589791.cms,"CIL inherited seven lakh workforce during nationalisation. At the time of nationalisation, all and sundry were inducted into the company.","Aug 8, 2016, 12:58 AM IST"
"IT a dream sector for 35% of India Inc employees, finds TimesJobs survey",http://economictimes.indiatimes.com/jobs/it-a-dream-sector-for-35-of-india-inc-employees-finds-timesjobs-survey/articleshow/53549786.cms,The survey suggests that 30% of all female jobseekers dream of becoming a doctor or medical professional.,"Aug 5, 2016, 03:44 AM IST"
56% Indian employees fear they will be worse off during retirement compared to their parents,http://economictimes.indiatimes.com/jobs/56-indian-employees-fear-they-will-be-worse-off-during-retirement-compared-to-their-parents/articleshow/53613519.cms,"When questioned about their current financial state, as many as 46% of employees express concerns and more than 1 in 3 stated financial problems.","Aug 9, 2016, 01:05 PM IST"
Women may get maternity leave for 26 weeks; Bandaru Dattatreya may table bill today,http://economictimes.indiatimes.com/jobs/women-may-get-maternity-leave-for-26-weeks-bandaru-dattatreya-may-table-bill-today/articleshow/53607187.cms,Since these changes proposed to the Act are women friendly the ministry is hopeful that the amendment bill will sail through the Upper House.,"Aug 9, 2016, 01:06 AM IST"
Employment growth has slowed down in last 3 years: Government,http://economictimes.indiatimes.com/jobs/employment-growth-has-slowed-down-in-last-3-years-government/articleshow/53523320.cms,"As per an information received from the Ministry of Labour and Employment, the job growth has been slow in eight select sectors.","Aug 3, 2016, 03:54 PM IST"
Pre-placement offers start raining at IIT-Kharagpur,http://economictimes.indiatimes.com/jobs/pre-placement-offers-start-raining-at-iit-kharagpur/articleshow/53558968.cms,"Samsung has made the highest number of offers - twenty - while Texas Instruments and CITI have made six offers each till July 31, officials said.","Aug 5, 2016, 05:32 PM IST"
Online recruitment activity up 19% in July: Survey,http://economictimes.indiatimes.com/jobs/online-recruitment-activity-up-19-in-july-survey/articleshow/53522703.cms,"The Monster Employment Index for July stood at 243, up from 237 in June and 19 per cent jump over July 2015 when the index stood at 204.","Aug 3, 2016, 03:18 PM IST"
Aptech banking and finance academy ties-up with Geojit BNP Paribas,http://economictimes.indiatimes.com/jobs/aptech-banking-and-finance-academy-ties-up-with-geojit-bnp-paribas/articleshow/53432409.cms,"The company will be able to offer professionals insights into key capital markets trends, the emerging investor trends and the future of the financial markets.","Jul 28, 2016, 03:24 PM IST"
"On hire: MBA graduates for Rs 10,000 per month",http://economictimes.indiatimes.com/jobs/on-hire-mba-graduates-for-rs-10000-per-month/articleshow/53409703.cms,"""There are no takers for MBA, it seems. Had I known the job scene would be so disappointing, I would have pursued BCom,"" said an applicant.","Jul 27, 2016, 08:05 PM IST"
Total Rewards: A must for progressive organisations,http://economictimes.indiatimes.com/jobs/total-rewards-a-must-for-progressive-organisations/articleshow/53394735.cms,"Organisations recognise that Total Rewards help them in many ways including increasing business output, retaining and engaging their top performers, etc.","Jul 26, 2016, 01:18 PM IST"
Rise in e-commerce could create net of 12 million jobs in the country over a decade,http://economictimes.indiatimes.com/jobs/rise-in-e-commerce-could-create-net-of-12-million-jobs-in-the-country-over-a-decade/articleshow/53418075.cms,But building India’s physical and digital infrastructure is a necessary condition for enabling e-commerce networks to spread and also raise potential growth.,"Jul 27, 2016, 06:43 PM IST"
"It's People, Product and Profits: Rahul Chaudhary Co-founder, Treebo Hotels",http://economictimes.indiatimes.com/jobs/its-people-product-and-profits-rahul-chaudhary-co-founder-treebo-hotels/articleshow/53389021.cms,"I was fortunate to know the importance of developing, exciting and retaining smart folks in your team, I learnt that a leader needs to take care of people,","Jul 26, 2016, 03:49 AM IST"
"Indians are happy at workplace, but constantly on the lookout",http://economictimes.indiatimes.com/jobs/indians-are-happy-at-workplace-but-constantly-on-the-lookout/articleshow/53388950.cms,"A study, by New York-based leadership training company Dale Carnegie has found that level of job satisfaction in India is extremely high at around 88%.","Jul 26, 2016, 03:37 AM IST"
"Growth of job generation decelerated in 2015, says Nirmala Sitharaman",http://economictimes.indiatimes.com/jobs/growth-of-job-generation-decelerated-in-2015-says-nirmala-sitharaman/articleshow/53385329.cms,"The total employment generation in 2015 stood at 1.35 lakh compared with 4.21 lakh in 2014, Nirmala Sitharaman said.","Jul 26, 2016, 01:41 AM IST"
5 ways to build rapport as a new employee,http://economictimes.indiatimes.com/jobs/5-ways-to-build-rapport-as-a-new-employee/articleshow/53394410.cms,Understand the team and company history. Formulate some ideas that can help the company move forward and help execute them as per the team's goals.,"Jul 26, 2016, 01:01 PM IST"
"Outsourcing is passe, it's time to build a smart bot empire",http://economictimes.indiatimes.com/jobs/outsourcing-is-passe-its-time-to-build-a-smart-bot-empire/articleshow/53411143.cms,Intelligent automation presents itself as the best-suited solution for majority of rules-driven processes being outsourced today.,"Jul 27, 2016, 11:57 AM IST"
Women have better ability to multitask and collaborate: Yes Bank survey,http://economictimes.indiatimes.com/jobs/women-have-better-ability-to-multitask-and-collaborate-yes-bank-survey/articleshow/53442157.cms,More than 90% of the 227 women business leaders from across sectors surveyed said that gender diversity was beneficial for the growth of their organisation.,"Jul 29, 2016, 04:05 AM IST"
Solar lighting could create 2 million jobs in developing world,http://economictimes.indiatimes.com/jobs/solar-lighting-could-create-2-million-jobs-in-developing-world/articleshow/53302020.cms,"While there are about 274 million households worldwide that lack access to electricity, the study focuses on about 112 million households.","Jul 20, 2016, 04:37 PM IST"
"Government to give Rs 18,000 to PSUs, private companies per apprentice they hire",http://economictimes.indiatimes.com/jobs/government-to-give-rs-18000-to-psus-private-companies-per-apprentice-they-hire/articleshow/53301249.cms,"Around three crore youths undergo apprenticeship in China and two crore in Japan, but in India only 2.5 lakh youths undergo apprenticeship, Rudy said.","Jul 20, 2016, 03:55 PM IST"
25 years of reforms: Dramatic change of the Indian workplace post liberalisation,http://economictimes.indiatimes.com/jobs/25-years-of-reforms-dramatic-change-of-the-indian-workplace-post-liberalisation/articleshow/53308850.cms,"Today, about 33,000 youngsters get ready for job interviews everyday in different parts of India. Many have the choice of multiple industries and multiple employers.","Jul 21, 2016, 05:00 AM IST"
Engineering campus hiring may fall first time since 2009: Nasscom,http://economictimes.indiatimes.com/jobs/engineering-campus-hiring-may-fall-first-time-since-2009-nasscom/articleshow/53331192.cms,"India churns out nearly 16 lakh engineers every year, of which nearly 2 lakh are absorbed by the IT industry - the largest recruiter at the campus.","Jul 22, 2016, 10:12 AM IST"
"India shining, but lure of overseas jobs still hard to resist",http://economictimes.indiatimes.com/jobs/india-shining-but-lure-of-overseas-jobs-still-hard-to-resist/articleshow/53331522.cms,The fascination for an overseas job has grown over the last five years despite the global slowdown and India growing in stature as an emerging market.,"Jul 22, 2016, 09:14 AM IST"
Sick leave for fertility treatment at Godrej Industries,http://economictimes.indiatimes.com/jobs/sick-leave-for-fertility-treatment-at-godrej-industries/articleshow/53329351.cms,"The company has also changed its healthcare policy—previously limited to an employee’s spouse, children, and parents—to include domestic partners.","Jul 22, 2016, 03:39 AM IST"
Rejoice! India's job market set for an uptick amid signals of broader economic revival,http://economictimes.indiatimes.com/jobs/rejoice-indias-job-market-set-for-an-uptick-amid-signals-of-broader-economic-revival/articleshow/53273706.cms,"That’s thanks to manufacturing, infrastructure and some other industries and in spite of the cooling-off in the startup and ecommerce sectors.","Jul 19, 2016, 07:15 AM IST"
How people initiatives help firms check attrition and boost employee morale,http://economictimes.indiatimes.com/jobs/how-people-initiatives-help-firms-check-attrition-and-boost-employee-morale/articleshow/53329298.cms,"While the practice focuses on getting gender balance right, the programme extends to customised development, mentoring, sponsorship, coaching and longterm.","Jul 22, 2016, 04:09 AM IST"
Cracking the compensation code: A TimesJobs study,http://economictimes.indiatimes.com/jobs/cracking-the-compensation-code-a-timesjobs-study/articleshow/53316788.cms,"Nearly 40% baby boomers, 56% Gen X and 41% Gen Y workforce seek better cash-in-hand from their salaries. The need for greater cash-in-hand component is more at the junior level.","Jul 21, 2016, 01:23 PM IST"
Hiring in FY'17 may be lower: NASSCOM,http://economictimes.indiatimes.com/jobs/hiring-in-fy17-may-be-lower-nasscom/articleshow/53323584.cms,Chandrashekhar attributed the companies' focus on automation and pressure on margins for the decrease in hiring activities.,"Jul 21, 2016, 07:58 PM IST"
"Vineet Nayar a sought-after mentor now, guiding no less than 18 startups",http://economictimes.indiatimes.com/jobs/vineet-nayar-a-sought-after-mentor-now-guiding-no-less-than-18-startups/articleshow/53164409.cms,"Former HCL Technologies head, Vineet Nayar spends his spare time guiding around 18 startups, having no mentorship himself.","Jul 12, 2016, 04:00 AM IST"
Annoying colleagues hamper workplace productivity: Report,http://economictimes.indiatimes.com/jobs/annoying-colleagues-hamper-workplace-productivity-report/articleshow/53209338.cms,Nearly 40% said colleagues who tend to barge into their private space and interrupt them are the most annoying kind.,"Jul 14, 2016, 04:10 PM IST"
NITI Aayog to prepare roadmap to boost employment generation,http://economictimes.indiatimes.com/jobs/niti-aayog-to-prepare-roadmap-to-boost-employment-generation/articleshow/53176408.cms,"The Aayog called a meeting of all stakeholders, where a detailed presentation was made to compare various aspects of labour force in India and countries like China.","Jul 12, 2016, 06:38 PM IST"
"Future of work, workplace undergoing a sea change: PwC",http://economictimes.indiatimes.com/jobs/future-of-work-workplace-undergoing-a-sea-change-pwc/articleshow/53189831.cms,"According to the PwC study, two-thirds of employees agree that future career paths will be determined by workers themselves and not by their companies.","Jul 13, 2016, 02:17 PM IST"
India Inc hiring sentiment up in June: Report,http://economictimes.indiatimes.com/jobs/india-inc-hiring-sentiment-up-in-june-report/articleshow/53194007.cms,"The growth during this period was predominantly led by sectors such as Telecom, IT-Software, ITeS and Healthcare.","Jul 13, 2016, 06:18 PM IST"
Automation can create jobs if you are willing to learn,http://economictimes.indiatimes.com/jobs/automation-can-create-jobs-if-you-are-willing-to-learn/articleshow/53234422.cms,"10 categories of professionals including cashiers, drivers, factory workers and journalists will be wiped out. Teachers will become bots.","Jul 16, 2016, 12:46 PM IST"
India among top 5 in contingent workforce engagement globally,http://economictimes.indiatimes.com/jobs/india-among-top-5-in-contingent-workforce-engagement-globally/articleshow/53177324.cms,"According to ManpowerGroup Solutions' fourth Contingent Workforce Index (CWI), which tracks the relative ease of sourcing, hiring and retaining contingent workforce in 75 countries, India has been ranked in the top five nations.","Jul 12, 2016, 07:42 PM IST"
5 ways Indian companies can boost women in technical roles,http://economictimes.indiatimes.com/jobs/5-ways-indian-companies-can-boost-women-in-technical-roles/articleshow/53260280.cms,"Recruiting, retaining and advancing women in tech is not just an aspiration; it's a business imperative, says Telle Whitney, CEO, Anita Borg Institute.","Jul 18, 2016, 10:49 AM IST"
My first year at work- healthy working relations are imperative,http://economictimes.indiatimes.com/jobs/my-first-year-at-work-healthy-working-relations-are-imperative/articleshow/53164440.cms,"The first job is always special and this was an exciting period for me, soaking up all there was to learn, says Harishankaran Karunanidhi, Co-founder, HackerRank.","Jul 12, 2016, 04:07 AM IST"
Women directors lag male peers in pay and perks: Study,http://economictimes.indiatimes.com/jobs/women-directors-lag-male-peers-in-pay-and-perks-study/articleshow/53234122.cms,"A female board director on an average earned Rs 1.40 cr in salary, bonuses, benefits & pension contributions in FY15 compared with Rs 1.75 cr for males.","Jul 16, 2016, 01:51 AM IST"
Need more women on boards? Hire a female CEO,http://economictimes.indiatimes.com/jobs/need-more-women-on-boards-hire-a-female-ceo/articleshow/53089632.cms,"“Women CEOs show an enlightened attitude to boards and promoters. A greater gender diversity at board level is a desirable outcome for companies and businesses,” said Arun Duggal, chairman, ICRA.","Jul 7, 2016, 04:16 AM IST"
"I realised it was all about efficiency: Abhiraj Bhal, Co-founder UrbanClap",http://economictimes.indiatimes.com/jobs/i-realised-it-was-all-about-efficiency-abhiraj-bhal-co-founder-urbanclap/articleshow/53107039.cms,The best leadership lessons I learnt one boss made it a point to personally track my development. He was brutally honest and did not shy away from calling a spade a spade.,"Jul 8, 2016, 03:44 AM IST"
Get real: It’s time for 'instappraisal',http://economictimes.indiatimes.com/jobs/get-real-its-time-for-instappraisal/articleshow/53109295.cms,"KPMG, for instance, ran a campaign asking employees to have a regular conversation with their managers to capture what he/she thinks about their performance.","Jul 8, 2016, 09:56 AM IST"
Automation will not just hit IT jobs but 10 other sectors as well. Are you working in any?,http://economictimes.indiatimes.com/jobs/automation-will-not-just-hit-it-jobs-but-10-other-sectors-as-well-are-you-working-in-any/articleshow/53078339.cms,"IT industry worldwide would see a net decrease of 9% in headcount, or about 1.4 million jobs due to automation. But that is just one part of the story.","Jul 6, 2016, 02:56 PM IST"
"Infosys, TCS and Wipro see a big jump in campus offers acceptance as jobs shrink with each passing year",http://economictimes.indiatimes.com/jobs/infosys-tcs-and-wipro-see-a-big-jump-in-campus-offers-acceptance-as-jobs-shrink-with-each-passing-year/articleshow/53069803.cms,"According to a recent report by HfS Research, India’s IT services industry will lose 6.4 lakh “low-skilled” jobs to automation in the next five years.","Jul 6, 2016, 06:55 AM IST"
"Millennial women more focused on career graph: Mara Swan,executive VP,ManpowerGroup",http://economictimes.indiatimes.com/jobs/millennial-women-more-focused-on-career-graph-mara-swanexecutive-vpmanpowergroup/articleshow/53107071.cms,"""Overcoming unconscious bias, stereotyping and an entrenched male leadership culture is not easy for women on the way up, nor once do they have a seat at the table.""","Jul 8, 2016, 03:52 AM IST"
"India’s youth prefer RBI, SBI over Facebook, Microsoft",http://economictimes.indiatimes.com/jobs/indias-youth-prefer-rbi-sbi-over-facebook-microsoft/articleshow/53127064.cms,The fact that an organisation such as RBI is preferred over American tech giants showed the shift in perception.,"Jul 9, 2016, 12:44 PM IST"
It’s ladies first at global B-schools,http://economictimes.indiatimes.com/jobs/its-ladies-first-at-global-b-schools/articleshow/53106995.cms,"The success rate is not unusual for the consultancy, but the sheer number of women applying to B schools abroad is.","Jul 8, 2016, 03:34 AM IST"
AIPC may take action against Stayzilla after firm revokes offers made to nine IIT students,http://economictimes.indiatimes.com/jobs/aipc-may-take-action-against-stayzilla-after-firm-revokes-offers-made-to-nine-iit-students/articleshow/53145394.cms,"Prof Debasis Deb, chairman of career development centre at IIT Kharagpur, said any action against the company would be taken unanimously by all the IITs.","Jul 11, 2016, 02:33 AM IST"
Drive openness & accountability at the workplace,http://economictimes.indiatimes.com/jobs/drive-openness-accountability-at-the-workplace/articleshow/53107112.cms,"ET has suggestions from the experts on how leaders can drive openness and accountability, thereby contributing to a transparent work culture.","Jul 8, 2016, 04:00 AM IST"
"MEA, MSDE sign pact to skill Indians seeking overseas jobs",http://economictimes.indiatimes.com/jobs/mea-msde-sign-pact-to-skill-indians-seeking-overseas-jobs/articleshow/53020764.cms,"Sushma Swaraj said Indian emigrant workers, especially those who went to the Gulf through recruitment agents, were exploited due to lack of requisite skills.","Jul 2, 2016, 03:07 PM IST"
Cooling comfort at workplace can up productivity by 12 per cent: IIMA,http://economictimes.indiatimes.com/jobs/cooling-comfort-at-workplace-can-up-productivity-by-12-per-cent-iima/articleshow/53049438.cms,"The study, 'Heat stress and its effect on psychological aspects of workers in India,' was conducted by IIM-A faculty members Dheeraj Sharma and Rajesh Chandwani.","Jul 4, 2016, 09:36 PM IST"
"India created over 10,000 jobs in South Africa: Minister",http://economictimes.indiatimes.com/jobs/india-created-over-10000-jobs-in-south-africa-minister/articleshow/53048440.cms,"India is now South Africa's sixth largest trade partner, with trade in last year being almost 95 billion rand, with a trade surplus in favour of India.","Jul 5, 2016, 03:37 AM IST"
"Google, American Express are top workplaces in India: ET Survey",http://economictimes.indiatimes.com/jobs/google-american-express-are-top-workplaces-in-india-et-survey/articleshow/53037344.cms,"Google India, known for pampering its people with spas and massage chairs, has emerged top dog in the India's Best Companies to Work this year.","Jul 4, 2016, 09:46 AM IST"
Salary for entry level jobs more in Central government: IIM-A study,http://economictimes.indiatimes.com/jobs/salary-for-entry-level-jobs-more-in-central-government-iim-a-study/articleshow/53046527.cms,"In case of doctors with MBBS, CPSUs pay more than govt or private sector for entry-level doctors, with the differences continuing even after they have gained experience.","Jul 4, 2016, 05:48 PM IST"
"68 lakh new jobs in last five years, claims West Bengal government",http://economictimes.indiatimes.com/jobs/68-lakh-new-jobs-in-last-five-years-claims-west-bengal-government/articleshow/53048803.cms,"State finance minister Amit Mitra told the Assembly that the total number of jobs created in the state stood at 68,00,912.","Jul 4, 2016, 08:43 PM IST"
Five ways to make the most of mentorship,http://economictimes.indiatimes.com/jobs/five-ways-to-make-the-most-of-mentorship/articleshow/53053524.cms,"For starters, the objectives of the mentorship programme need to be clearly spelt out. Next, the employee needs to understand the personal reasons for pursuing the programme.","Jul 5, 2016, 05:47 AM IST"
Hotels chains get more women on board,http://economictimes.indiatimes.com/jobs/hotels-chains-get-more-women-on-board/articleshow/53037788.cms,"This year, the company has allocated hotel-specific targets to its HR leaders in India to increase its workforce percentage of women managers.","Jul 4, 2016, 06:00 AM IST"
