Heading,Link,Summary
Nasa reestablishes contact with Sun probe lost two years ago,http://timesofindia.indiatimes.com/home/science/Nasa-reestablishes-contact-with-Sun-probe-lost-two-years-ago/articleshow/53844509.cms,"WASHINGTON: Nasa has finally reestablished contact with a spacecraft communication with which was lost nearly two years ago.Contact was reestablished on Sunday with one of Nasa's Solar Terrestrial Relations Observatories, known as the STEREO-B spacecraft, after communication was lost on October 1, 2014, the US space agency said in a statement on Monday.However, the health of the observatory is not yet known.Over the course of the 22 months, the STEREO team had worked to attempt contact with the spacecraft.Most recently, they attempted a monthly recovery operation using NASA's Deep Space Network, or DSN, which tracks and communicates with missions throughout space.""The STEREO Missions Operations team plans further recovery processes to assess observatory health, re-establish attitude control, and evaluate all subsystems and instruments,"" the statement added.Communication with STEREO-B was lost during a test of the spacecraft's command loss timer, a hard reset that is triggered after the spacecraft goes without communications from Earth for 72 hours.The STEREO team was testing this function in preparation for something known as solar conjunction, when STEREO-B's line of sight to Earth -- and therefore all communication -- was blocked by the Sun.The spacecraft's twin, STEREO-A, is still working normally, Space.com? reported.Launched in October 2006, STEREO is the third mission in NASA's Solar Terrestrial Probes programme (STP).It employs two nearly identical space-based observatories -- one ahead of Earth in its orbit, the other trailing behind -- to provide the first-ever stereoscopic measurements to study the Sun and the nature of its coronal mass ejections, or CMEs.The two STEREO spacecraft were originally designed to complete a two-year mission, ending in 2008.But -- like many NASA spacecraft -- they lasted much longer. The long life of the two STEREO spacecraft has been a boon for scientists studying the Sun and its influence throughout the solar system, the US space agency said in a statement earlier.The two STEREOs slowly drifted away from Earth as they orbited the Sun, one ahead and one behind our home planet, giving scientists constantly-improving views of the Sun's far side, allowing us for the first time to see the whole Sun at once, it added."
"Isro still mum on MOM data, Nasa says not much water in Mars’ dark streaks",http://timesofindia.indiatimes.com/home/science/Isro-still-mum-on-MOM-data-Nasa-says-not-much-water-in-Mars-dark-streaks/articleshow/53848010.cms,"BENGALURU: As the Indian Space Research Organisation (Isro), which has received more than 1.5 terabyte of data from Mars continues to remain mum on the Mars Orbiter Mission's (MOM) findings on the Red Planet, US' Nasa has said on Wednesday that the ""seasonal dark streaks that have become one of the hottest topics in interplanetary research don't hold much water.""The new findings are from the Mars Odyssey mission, which is orbiting Mars and relies on ground temperatures measured by infrared imaging.""They do not contradict last year's identification of hydrated salt at these flows, which since their 2011 discovery have been regarded as possible markers for the presence of liquid water on modern Mars,"" a Nasa statement read.Nasa, however, said that the the temperature measurements now identify an upper limit on how much water is present at these darkened streaks: about as much as in the driest desert sands on Earth.When water is present in the spaces between particles of soil or grains of sand, it affects how quickly a patch of ground heats up during the day and cools off at night.""We used a very sensitive technique to quantify the amount of water associated with these features,"" Christopher Edwards of Northern Arizona University, Flagstaff said in the Nasa statement, adding that the results are consistent with no moisture at all and set an upper limit at three percent water.Isro scientists though continue to remain mum on the findings of our Methane Sensor, which was sent aboard MOM to detect methane, a possible indication of life. Senior scientists maintain that the data is primarily being analysed by the principal investigators, following which it will be sent for peer review.MOM has already outlived its expected life around Mars by nearly 18 months and continues to send in data. MOM was launched on November 5, 2013 and entered the Martian orbit on September 24, 2014. It was expected to have a life of around six months ending March 2015, but has continued to live on, orbiting the Red Planet."
Gaia releases unique images of 1.1 billion stars,http://timesofindia.indiatimes.com/home/science/Gaia-releases-unique-images-of-1-1-billion-stars/articleshow/54333227.cms,"NEW DELHI: The largest ever survey of stars in the Milky Way was made public on Wednesday. Information on 1142 million stars was gathered by Gaia, a satellite launched by the European Space Administration (ESA) in July 2014. Wednesday's release also features the distances and the motions across the sky for more than two million stars."
"Where's Zika going next? Maybe India, China or Nigeria",http://timesofindia.indiatimes.com/home/science/Wheres-Zika-going-next-Maybe-India-China-or-Nigeria/articleshow/53974497.cms,LONDON: Scientists trying to predict the future path of
"Coffee could be extinct by 2080, courtesy global warming",http://timesofindia.indiatimes.com/home/science/Coffee-could-be-extinct-by-2080-courtesy-global-warming/articleshow/54005951.cms,"Coffee could become extinct if global warming continues on its current trajectory, according to a report by The Climate Institute. By 2050, researchers said, the amount of suitable coffee farmland is expected to have halved due to rising temperatures, pests and fungi. Wild coffee is expected to be wiped from the face of the planet by the year 2080.The disappearance of the coffee plant would have a profound impact on the 120 million people worldwide whose livelihoods depend its beans.Coffee-drinkers are also expected to see flavour and aroma seriously impacted -alongside soaring prices for the ever-scarcer beans. ""Looking ahead, it is hard to see how consumer prices cannot be anything but badly affected by the projected long-term decline in growing area and other impacts of a more hostile climate,"" the report said. ""More and more extreme weather events in major coffee-producing regions seem set to create supply shortages, and hotter conditions will impair flavour and aroma. Even instant coffee is likely to be hit hard in a world of 3°C or more.""The Climate Institute is not the first to warn about the bleak future of the coffee bean. According to a recent report by 80 scientists at Kew Gardens, coffee is at risk of running out by the end of the century, due to climate change and intensive farming. Mario Cerutti, a spokesperson from the coffee producer, Lavazza, acknowledged the impact climate change was having on the industry: ""We have a cloud hovering over our head. It's dramatically serious. Climate change can have a significant adverse effect in the short term. It's no longer about the future; it's the present."""
‘Draize’ irritation tests using rabbits to be phased out,http://timesofindia.indiatimes.com/home/science/Draize-irritation-tests-using-rabbits-to-be-phased-out/articleshow/53831525.cms,"HYDERABAD: As a result of the Humane Society International/India's campaign to end cruel and obsolete animal testing, the Drug Technical Advisory Board, India's highest health advisory board, has recommended a two-year phase out period for the ""Draize"" irritation tests using rabbits. During this transition period, validated non-animal alternatives may be accepted in place of the previously mandatory animal tests.The DTAB's recommendation comes after a series of representations made by HSI/India, People for Animals and other stakeholders, informing the Central Drug Standard Control Organization and the Drug Controller General (India) regarding internationally recognized alternatives.The Draize test was developed more than 70 years ago to measure eye and skin irritation using rabbits, who are locked in restraints while a test chemical is applied to one eye or to the shaved skin on their back. Animals are monitored for up to two weeks, without pain relief, for signs of chemical damage, which can include swelling, ulceration, bleeding and blindness. In addition to its obvious cruelty, the Draize test is not reliable or relevant to humans. A variety of validated and internationally recognized non-animal alternatives, including reconstructed human skin and corneal tissues, have been available for years -- some since 2004.These 21st century technologies, deployed as part of a sequential testing strategy, allow complete replacement of the Draize eye and skin tests with methods that are more reproducible and reflective of human responses, HIS said.""The Drug Technical Advisory Board's recommendation to phase out the cruel Draize test is a step in the right direction,"" said Gauri Maulekhi, Government Affairs Liaison for HSI/India and PFA trustee. ""However, an immediate ban would have been a more appropriate response to companies that have for years smugly disregarded the ever-growing toolbox of non-animal testing methods and their legal mandate under the Prevention of Cruelty to Animals Act, 1960 to replace animal tests when alternatives are available. We expect the Health Ministry will act swiftly to notify the rule change so that companies are required to implement it as soon as possible.""This move comes after Union Minister of Women & Child Development, Maneka Sanjay Gandhi, wrote to the Ministry regarding the practice, followed by representations from HSI/India and PFA. India has been a full adherent to the Organization for Economic Cooperation and Development decision regarding Mutual Acceptance of Data since 2011.As a consequence, the data generated following OECD test guidelines and using Indian Good Laboratory Practice laboratories must be accepted in all the OECD member countries, and vice versa. The OECD estimates that adherence to MAD saves more than 150 million and scores of animals per year by avoiding needlessly duplicative testing."
"Electric fans may make elderly feel hotter, not colder: Study",http://timesofindia.indiatimes.com/home/science/Electric-fans-may-make-elderly-feel-hotter-not-colder-Study/articleshow/54065381.cms,"NEW YORK: While electric fans keep young adults cooler by increasing the evaporation of sweat, they may, surprisingly, have the opposite effect for those above the age of 60, suggests new research."
"Your baby might be watching what you eat, a new study has suggested",http://timesofindia.indiatimes.com/home/science/Your-baby-might-be-watching-what-you-eat-a-new-study-has-suggested/articleshow/54008452.cms,"NEW YORK: A new study has suggested that babies pay close attention to what food is being eaten around them at the dinner table and especially who is eating it.The findings show that one-year-old infants expect people to like the same food, unless those people belong to different social or cultural groups, such as those that speak a different language.""Kids are sensitive to cultural groups early in life. When babies see someone eat, they are not just learning about food - they are also learning about who eats what with whom,"" said Katherine Kinzler, Associate Professor at the Cornell University in New York, US.The study supported the well-known fact in developmental psychology that babies will look longer at novel actions or things that deviate from their general expectations of the world.""An ability to think about people as being 'same versus different' and perhaps even 'us versus them' starts very early in life,"" Kinzler added.Furthermore, babies were also found to have a slightly different take when it comes to food that might harm them.When the babies saw a person act disgusted from eating a food, they expected that a second person would also be disgusted by that food - even if the second person was from a different social group.This suggests that ""infants are particularly vigilant to social information that might signal danger"".In addition, the team also discovered an insight into what babies identify as meaningful cultural differences.While monolingual babies expected people who speak different languages to like different food, bilingual babies expected that people who speak different languages would eat the same food.They might have had experience with this in their own home, where people speaking different languages are gathered around the table, the researchers explained.The results may have implications for policymakers interested in shifting people's unhealthy eating habits, they said.Moreover, parents might need to consider that their children are watching as they eat together.""If you feed your child the perfect diet, yet your child sees you and your friends and family eating junk food, she is presumably learning about foods from her social experiences, too,"" Kinzler said in the paper published in the Proceedings of the National Academy of Sciences.The team set up a series of studies in which they showed more than 200 one-year-olds a series of videos of people expressing like or dislike of foods.When the babies saw two people in the video speak the same language or act as if they were friends, the infants expected them to like the same foods. However, when they saw two people who spoke different languages or acted as if they were unfriendly, the babies expected them to like different foods, the researchers concluded."
Face transplants: The ups and downs,http://timesofindia.indiatimes.com/home/science/Face-transplants-The-ups-and-downs/articleshow/54060159.cms,"PARIS: Ten years and 36 operations later, the face transplant+ remains a tricky endeavour+ with a long list of health and mental risks to be weighed against the benefits, experts say.A major procedure, it helps many patients resume basic tasks such as breathing, eating and speaking, and restores non-verbal communication through smiles and frowns.For many, the big change+ is being able to appear in public without being stared at.But recipients also face an uphill psychological battle living with someone else's face, and life-long reliance on immunosuppressant medicines+ , with their side-effects.The drugs rein in the body's immune system, which can target a transplant organ as a foreign intruder to be attacked and wiped out.But in checking this protective response, the body is left vulnerable to a wide array of infections and cancers.""Anti-rejection treatments take a heavy toll on patients,"" Paris-based plastic surgeon Jean-Pierre Meningaud said after Tuesday's announcement of the death of the world's first face graft recipient, Isabelle Dinoire.Meningaud, who has performed seven such transplants, called for a hold on the procedure pending advances in immunosuppressing therapy.Every single one of his patients have had at least one rejection episode, ""which leads to higher doses of drugs, and with them, the risks,"" he told AFP.Two of Meningaud's seven patients have died -- one of whom committed suicide.The university hospital of Amiens-Picardie, where Dinoire's operation was performed in November 2005, said finding the right ""balance"" between protecting the new face and the rest of the body was a tall order.On top of the risk of tumours and infections, it said, immunosuppressants can have severe side-effects such as diabetes, diminished kidney function and osteoporosis.So far, six of the 36 people to have received face transplants globally since 2005 have died.The operation itself is long, complex and not without risks, and recovery is long, say the experts.""It is important to remember that facial transplantation is still under evaluation,"" the university said in a statement.""It is listed under clinical research and is not considered a routine procedure.""Maimed by her dog, Dinoire received part of a brain-dead person's face in a historic, 15-hour operation at the age of 38.She died in April this year from a rare tumour which the hospital said ""cannot be scientifically linked to immunosuppressant treatment"" she was taking.Since the transplant, Dinoire had suffered many infections, another tumour, diminished kidney function and high blood pressure.""There are some experts that question the risk associated with face transplantation as it is not a life-saving operation,"" states the Transplantation Services department of the University of California in Los Angeles.""However, the candidates with facial disfigurement live with social isolation and fear of rejection from their appearance affecting their quality of life,"" according to its website.For Meningaud's colleague Laurent Lantieri, the procedure must be reserved for severely disfigured people with no alternative, such as regular plastic surgery.""There has not been enough of a revolution in immunology since these questions were first raised... to warrant widespread use of the technique,"" he said on France 5 television on Wednesday.For face transplant recipient Jerome Hamon, however, the procedure has been a life-changer.""I have changed, I am more open towards other people,"" he said on French radio after news broke of Dinoire's death.""The looks, the teasing, it has all disappeared. I finally feel like I'm living."""
Indian American's start-up 'Moon Express' to launch first private mission to moon,http://timesofindia.indiatimes.com/home/science/Indian-Americans-start-up-Moon-Express-to-launch-first-private-mission-to-moon/articleshow/53539849.cms,"WASHINGTON: In a first, the Federal Aviation Administration has given license to a private US company, co-founded by an Indian American, to launch a spacecraft and land on moon in 2017.This breakthrough US policy decision provides authorisation to Moon Express for a maiden flight of its robotic spacecraft onto the Moon's surface, the company said in a media release.There have been no private space missions so far beyond Earth's orbit and only state agencies have performed outer space missions.""The sky is not the limit for Moon Express, it is the launchpad. Space travel is our only path forward to ensure our survival and create a limitless future for our children,"" Naveen Jain, co-founder and chairman of Moon Express said.""In the immediate future, we envision bringing precious resources, metals, and moon rocks back to earth,"" he said.The company was co-founded in 2010 by space visionary, Dr Bob Richards, Naveen Jain and serial entrepreneur and artificial intelligence and space technology guru, Dr Barney Pell, with the common vision to be at the forefront of commercial space exploration and innovation.""The Moon Express 2017 mission approval is a landmark decision by the US government and a pathfinder for private sector commercial missions beyond the Earth's orbit,"" said Richards.""We are now free to set sail as explorers to Earth's eighth continent, the Moon, seeking new knowledge and resources to expand Earth's economic sphere for the benefit of all humanity,"" he added.The federal interagency's approval of the Moon Express 2017 lunar mission establishes an important precedent for the private sector to engage in peaceful space exploration, bringing with it monumental implications for the advancement of technology, science, research, and development, as well as commercial ventures that expand Earth's economic sphere, the company said.The company submitted its historic application for a 2017 commercial lunar mission to the Federal Aviation Administration (FAA) on April 8th, 2016.While the licensing of 'SpaceShip Two' was an anticipated event, the authorization of the Moon Express flight to the lunar surface was hailed by the Space Foundation as a significant commercial space breakthrough.""A major milestone has been achieved here for commercial space activities,"" Space Foundation CEO Elliot Pulham said.""We applaud Moon Express and the Federal Government for this historic ruling to allow private enterprise to travel beyond Earth's orbit and more fully open a new era of commercial exploration and discovery. We are also delighted to see the doors opened for Virgin Galactic's return to flight,"" Pulham added."
Shift workers more susceptible to infections: Study,http://timesofindia.indiatimes.com/home/science/Shift-workers-more-susceptible-to-infections-Study/articleshow/53724901.cms,"LONDON: Shift workers - whose body clocks are routinely disrupted - are more prone to health problems such as infections and chronic disease, Cambridge researchers including one of Indian-origin have found.We are more susceptible to infection at certain times of the day as our body clock affects the ability of viruses to replicate and spread between cells, researchers from University of Cambridge in the UK said.When a virus enters our body, it hijacks the machinery and resources in our cells to help it replicate and spread throughout the body.However, the resources on offer fluctuate throughout the day, partly in response to our circadian rhythms - in effect, our body clock.Circadian rhythms control many aspects of our physiology and bodily functions - from our sleep patterns to body temperature, and from our immune systems to the release of hormones. These cycles are controlled by a number of genes, including Bmal1 and Clock, researchers said.To test whether our circadian rhythms affect susceptibility to, or progression of, infection, researchers compared normal 'wild type' mice infected with herpes virus at different times of the day, measuring levels of virus infection and spread.The mice lived in a controlled environment where 12 hours were in daylight and 12 hours were dark.Researchers found that virus replication in those mice infected at the very start of the day - equivalent to sunrise, when these nocturnal animals start their resting phase - was ten times greater than in mice infected ten hours into the day, when they are transitioning to their active phase.When researchers repeated the experiment in mice lacking Bmal1, they found high levels of virus replication regardless of the time of infection.""The time of day of infection can have a major influence on how susceptible we are to the disease, or at least on the viral replication, meaning that infection at the wrong time of day could cause a much more severe acute infection,"" said Akhilesh Reddy from Cambridge.""This is consistent with recent studies which have shown that the time of day that the influenza vaccine is administered can influence how effectively it works,"" said Reddy.In addition, researchers found similar time-of-day variation in virus replication in individual cell cultures, without influence from our immune system.Abolishing cellular circadian rhythms increased both herpes and influenza A virus infection, a dissimilar type of virus - known as an RNA virus - that infects and replicates in a very different way to herpes.The findings may help explain why shift workers, whose body clocks are routinely disrupted, are more prone to health problems, including infections and chronic disease.The research was published in the journal Proceedings of the National Academy of Sciences."
20 potentially habitable Earth-like planets identified,http://timesofindia.indiatimes.com/home/science/20-potentially-habitable-Earth-like-planets-identified/articleshow/53538397.cms,"WASHINGTON: Scientists have identified 20 potentially habitable Earth-like rocky planets from a trove of over 4,000 exoplanets discovered by NASA's Kepler mission till date."
India was part of Antarctica billion years ago,http://timesofindia.indiatimes.com/home/science/India-was-part-of-Antarctica-billion-years-ago/articleshow/53540045.cms,KOLKATA: Geologists have found evidence supporting the hypothesis that Indian subcontinent was part of Antarctica a billion years ago but were separated and re-united several times due to tectonic movement of plates before the evolution of mankind.
Volvo and Uber team up to develop self-driving cars,http://timesofindia.indiatimes.com/home/science/Volvo-and-Uber-team-up-to-develop-self-driving-cars/articleshow/53756034.cms,"STOCKHOLM: Volvo Car Group has agreed a $300 million alliance with Uber to develop self-driving cars, the latest move by traditional vehicle manufacturers to team up with Silicon Valley firms long seen as disruptive threats to their industry."
"'Longer lasting, tastier tomatoes in the offing'",http://timesofindia.indiatimes.com/home/science/Longer-lasting-tastier-tomatoes-in-the-offing/articleshow/53568733.cms,"LONDON: Scientists have identified a gene which plays a crucial role in controlling softening of tomatoes, an advance that may lead to new varieties of the fruit which last longer and taste better.The tomato (Solanum lycopersicum) is one of the most valuable fruit crops in the world. It also plays an important role in our diet providing valuable vitamins, minerals and health promoting phytochemicals, researchers said.Plant breeders are working continuously to supply high yielding, better tasting, more nutritious and longer lasting tomato varieties, but some of the best tasting varieties soften rapidly and can have a short shelf life, they said.Researchers led by Graham Seymour from University of Nottingham in the UK have identified a gene that encodes an enzyme which plays a crucial role in controlling softening of the tomato fruit.The results could pave the way for new varieties of better tasting tomatoes with improved postharvest life through conventional plant breeding, researchers said.""To support the tomato industry and further improve consumer satisfaction with new tomato varieties, a major scientific goal has been to identify genes that allow the targeted control of fruit softening without impacting other aspects of ripening,"" said Seymour.""Such work would permit excellent fruit flavour and colour development, combined with enhanced shelf life,"" he said.In the modern supply chain shelf life is critical. To reduce wastage, this is often extended by developing hybrids that are bred to include natural mutations that slow the whole ripening process, researchers said.But improving shelf life this way can often have a detrimental effect on flavour and colour, they said.Researchers identified a gene that encodes a pectate lyase which normally degrades the pectin in the tomato cell walls during ripening.""In laboratory experiments we have demonstrated that if this gene is turned off, the fruit soften much more slowly, but still show normal changes in colour and the accumulation of taste compounds such as acids, sugars and aroma volatiles,"" said Seymour.""Natural variation exists in the levels of pectate lyase gene expression in wild relatives of cultivated tomato and these can be used for conventional breeding purposes. This discovery can provide a means to refine the control of fruit softening in modern tomato cultivars,"" he said.The findings were published in the journal Nature Biotechnology."
Smiling baby macaques reveal origin of smiles,http://timesofindia.indiatimes.com/home/science/Smiling-baby-macaques-reveal-origin-of-smiles/articleshow/53596351.cms,"TOKYA: Researchers have found that the spontaneous smiles seen in hominoids are also common in Japanese macaques, revealing that the origin of smiles goes back at least 30 million years, when old world monkeys and our ancestors diverged.Spontaneous smiles, considered the evolutionary origin of real smiles and laughter, are facial movements that are characterised by raised lip corner that occur during irregular sleep or drowsiness without known external or internal causes.These spontaneous smiles have been found in both human infants and infant chimpanzees.For the study, the team observed 58 spontaneous smiles from seven macaque infants, all of which showed spontaneous smiles at least once.""Spontaneous macaque smiles are more like short, lop-sided spasms compared to those of human infants. There were two significant similarities; they both happened between irregular rapid eye movement (REM) sleep, and they show more lop-sided smiles compared to symmetrical, full smiles,"" said Lead author Fumito Kawakami from Kyoto University, in Japan.""A major difference, though, is that the smiles were much shorter,"" Kawakami added.The findings showed that spontaneous smiles don't express feelings of pleasure in chimpanzees and Japanese monkeys, rather, the smiles are more similar to submissive signals (grimaces) rather than smiles (play faces).Further, the spontaneous smiles facilitate the development of cheek muscles, enabling humans, chimpanzees, and Japanese monkeys to produce smiles, laughs, and grimaces, the researchers said in the work published in the journal Primates.However, some researchers argued that infants' spontaneous smiles exist to make parents feel that their children are adorable and to enhance parent-child communication."
Mysterious object 'Niku' found orbiting Sun in backward orbit,http://timesofindia.indiatimes.com/home/science/Mysterious-object-Niku-found-orbiting-Sun-in-backward-orbit/articleshow/53753936.cms,"NEW DELHI: A mysterious 200-km wide chunk of ice has been discovered beyond the orbit of Neptune, the farthest recognized-planet from our sun. Bizarrely, this object is going around the sun in a backwards direction and its orbit is tilted by 110 degrees from the plane in which all planets stay.The object has been named Niku, a Chines word for ""rebellious"" by the the international team of astronomers that made the discovery using the Panoramic Survey Telescope and Rapid Response System 1 Survey (Pan-STARRS 1), Universe Today reports.Astronomers have discovered many such objects in the region beyond Neptune. These are collectively called Trans-Neptunian Objects (TNOs). They orbit the sun at an average distance of 30 Astronomical Units or 1.5 billion km.Laws of physics dictate that when a planetary system like our Solar System forms, all the bodies orbit in the same direction. So if you look down at the Solar System from the ""top"" all objects including planets will be moving around in the counterclockwise direction. But Niku is going around clockwise. This means that some outside, unknown forces are acting on it.In fact, when compared to other TNOs, the researchers found that all of them including Niku occupied a common plane and were clustered together. As-via email:""The orbit of Niku is unusual in that it is nearly perpendicular to the plane of the solar system. More than that, it is orbiting in the opposite direction of most solar system bodies. Furthermore, there are a few bodies that share the same or orbital plane, with some orbiting prograde and some orbiting retrograde. That was unexpected,"" Dr. Matthew J. Holman, a professor at the Harvard-Smithsonian Center for Astrophysics and one of the researchers on the team told Universe Today.Although it is possible that the as yet undiscovered Planet Nine is the cause of this mysterious phenomenon, but Niku doesn't fit into that frame. However the team found that Niku is too close to the rest of the solar system for its orbit to be effected by Planet Nine.""Whenever you have some feature that you can't explain in the outer solar system, it's immensely exciting because it's in some sense foreshadowing a new development. As they say in the paper, what they have right now is a hint. If this hint develops into a complete story that would be fantastic,"" Konstantin Batyagin - the Caltech astronomer who announced findings that hinted at Planet Nine earlier this year - was quoted as saying."
"If not now, then later...",http://timesofindia.indiatimes.com/home/science/If-not-now-then-later-/articleshow/53658133.cms,"Women facing the ultimate biological question of having kids on time are answering with oocyte freezing, a procedure with which eggs can be frozen for later use"
Chinese scientists discover molecule to repair organs,http://timesofindia.indiatimes.com/home/science/Chinese-scientists-discover-molecule-to-repair-organs/articleshow/53783260.cms,"BEIJING: Chinese scientists have discovered a small molecule that can regenerate tissue, which in the future could potentially eliminate transplants of some organs.The research was led by professor Zhou Dawang and Deng Xianming of the School of Life Sciences, Xiamen University, and professor Yun Caihong of Peking University, Xinhua news agency reported on Saturday.The findings were published in the latest edition of Science Translational Medicine.Zhou said the researchers discovered a drug, XMU-MP-1, which can promote repair and regeneration in the liver, intestines and skin. In the future, he added, the drug may well do away the need for organ transplant or complex biomaterial and cell therapies.Zhou and his colleagues specifically targeted a critical signalling molecule in the Hippo pathway, which controls organ size.The XMU-MP-1 has been proven to inhibit the activity of MST1/2, the central component of this pathway and promote cell growth in four different mouse models with acute and chronic injuries, including acetaminophen-induced injury, which is a common cause of liver failure worldwide.Zhou said they have applied for a patent and are working with pharmaceutical companies to produce the medicine."
Scientists develop new laser from jellyfish proteins,http://timesofindia.indiatimes.com/home/science/Scientists-develop-new-laser-from-jellyfish-proteins/articleshow/53797565.cms,"LONDON: Scientists have, for the first time, developed laser from fluorescent jellyfish proteins that were grown in bacteria.These lasers have the potential to be far more efficient and compact than conventional ones and could open up research avenues in quantum physics and optical computing, researchers said.The breakthrough represents a major advance in so-called polariton lasers, they said.By repurposing the fluorescent proteins that have revolutionised biomedical imaging, and by allowing scientists to monitor processes inside cells, the team created a polariton laser that operates at room temperature powered by nanosecond pulses - just billionths of a second.""Picosecond pulses of a suitable energy are about a thousandfold more difficult to make than nanosecond pulses, so it really simplifies making these polariton lasers quite significantly,"" said Malte Gather, a professor at the University of St Andrews in Scotland and one of the laser's inventors.Gather and colleagues from the University of Wurzburg and Dresden University of Technology in Germany, genetically engineered E coli bacteria to produce enhanced green fluorescent protein (eGFP), 'Live Science' reported.The researchers filled optical microcavities with this protein before subjecting them to ""optical pumping,"" where nanosecond flashes of light are used to bring the system up to the required energy to create laser light.After reaching the threshold for polariton lasing, pumping more energy into the device resulted in conventional lasing.This helps confirm that the first emission was due to polariton lasing, Gather said, which is something other approaches using organic materials have been unable to demonstrate so far.The research was published in the journal Science Advances."
Maternal language shapes infants cry melodies,http://timesofindia.indiatimes.com/home/science/Maternal-language-shapes-infants-cry-melodies/articleshow/53794421.cms,"LONDON: The crying of babies exhibits characteristic melodic patterns influenced typically by their mother's language, finds a study.During the last quarter of pregnancy, the babies get ample opportunity to become acquainted with their ""mother language.""The findings showed that neonates exhibit in their crying characteristic melodic patterns influenced by their environment, precisely by the language spoken by their mother, and that too even before they coo their first sounds or try out speech-like ""syllabic babbling"".""Building blocks for the development of the future language are acquired from the moment of birth, and not only when infants begin to babble, or to produce their first words,"" said Kathleen Wermke, professor at the University of Wurzburg in Germany.Further, the phenomenon seems to be especially apparent in tonal languages like Mandarink, China's official language, or Lamnso, the language of the Nso in Cameroon, where pitch and pitch fluctuation determine the meaning of words.If a pregnant woman speaks such complex tonal languages, it will show in the crying of their newborn infants.""The crying of neonates whose mothers speak a tonal language is characterised by a significantly higher melodic variation as compared to, for example, German neonates,"" Wermke added.For the study, the team examined 55 babies from China and 21 from Nso in Cameroon, and their cry utterances were recorded during their first days of life.The infants of the 'Nso' in Cameroon exhibited not only a significantly higher ""intra-utterance overall pitch variation"", the interval between the highest and the lowest tone, their short-term rise and fall of tones during a cry utterance was more intensive in comparison with the neonates of German-speaking mothers.""Their crying sounds more like chanting,"" Wermke noted.In addition, the study also highlights that neonates exhibit a high degree of cross-cultural universality in their crying.These results could even suggest that genetic factors are involved in the process in addition to external factors, the researchers said.""Of course, it remains undisputed that neonates are able to learn any language spoken in the world, no matter how complex it is,"" Wermke pointed out.The study also improved the possibility to identify early indicators that provide reliable information about any developmental disorders in this field at a very early stage, said the paper published in the the journals Speech, Language and Hearing and Journal of Voice."
Nasa's new game marks Curiosity's 4th anniversary on Mars,http://timesofindia.indiatimes.com/home/science/Nasas-new-game-marks-Curiositys-4th-anniversary-on-Mars/articleshow/53559018.cms,"WASHINGTON: To mark Curiosity rover's fourth anniversary since landing on Mars, Nasa has launched a new mobile game that lets users explore the rugged terrain of the red planet.In the social media game, Mars Rover, players drive through Mars, challenging themselves to navigate and balance the rover while earning points along the way.The game also illustrates how Nasa's next Mars rover, in development for launch in 2020, will use radar to search for underground water.""We're excited about a new way for people on the go to engage with Curiosity's current adventures on Mars and future exploration by Nasa's Mars 2020 rover too,"" said Michelle Viotti, manager of Mars public engagement initiatives at Nasa's Jet Propulsion Laboratory in the US.Meanwhile, on Mars the real rover has driven to position for drilling into a rock target called ""Marimba,"" to acquire rock powder for onboard laboratory analysis.The rover has begun a multi-month ascent of a mudstone geological unit as it heads towards higher and progressively younger geological evidence on Mount Sharp, including some rock types not yet explored.The mission is examining the lower slopes of Mount Sharp, a layered mountain inside Gale Crater, to learn more about how and when ancient environmental conditions in the area evolved from freshwater settings into conditions drier and less favourable for life.Six of the mission's 13 drilled rock-samples so far, and two of its four scooped soil samples, have been collected since the third anniversary of landing.In its four years, Curiosity has returned more than 128,000 images and fired its laser more than 362,000 times.As of the fourth anniversary, Curiosity has driven 13.57 kilometres.Curiosity landed inside Mars' Gale Crater on August 6, 2012. During the rover's first Earth year on Mars, the mission accomplished its main goal when it found and examined an ancient habitable environment.Researchers determined that a freshwater lake at the ""Yellowknife Bay"" site billions of years ago offered the chemical ingredients and energy favourable for supporting microbial life, if life has ever existed on Mars."
CSIR develops Omega-3 and Vitamin-E enriched frozen nutritional dessert,http://timesofindia.indiatimes.com/home/science/CSIR-develops-Omega-3-and-Vitamin-E-enriched-frozen-nutritional-dessert/articleshow/53556626.cms,"NEW DELHI: India's premier scientific research body, the Council of Scientific and Industrial Research's (CSIR) Mysuru-based constituent laboratory, CSIR-Central Food Technological Research Institute (CSIR-CFTRI), has developed an Omega-3 and Vitamin-E enriched frozen nutritional dessert - called Nutrice - from vegetarian sources. ""This product will provide the recommended dietary allowance (RDA) of omega-3 for children in one serving"", said the ministry of science and technology while announcing the properties of Nutrice cream, developed by the CSIR-CFTRI in association with the Oleome Biosolutions, Bengaluru and the Dairy Classic Ice Creams Pvt Ltd. It said, ""Using the knowledge of traditional Indian food habits, the CSIR-CFTRI has developed a diverse array of food products such as nutri-chikki incorporated with spirulina, rice mix, high protein rusk, energy food, nutri sprinkle, sesame paste and fortified mango bar so as to address the varying nutritional requirements of people.""The products are analyzed for their nutritional composition and other parameters such as sensory, shelf-life, packaging and microbial safety"".  Dietary supplementation of Omega-3 fats, which are the poly unsaturated fatty acids, are beneficial for brain development in children and good health in elderly population. Since people's food habits largely revolve around diverse food sources and preparations to address the different nutritional requirements, the CSIR-CFTRI has been working to develop such dietary products for years."
